locus_tag	ftype	length_bp	gene	EC_number	COG	product
NODJMJEH_00795	CDS	564				hypothetical protein
NODJMJEH_00796	CDS	549				hypothetical protein
NODJMJEH_00797	CDS	2274				hypothetical protein
NODJMJEH_00798	CDS	2394				hypothetical protein
NODJMJEH_00799	CDS	897				hypothetical protein
NODJMJEH_00800	CDS	2805				hypothetical protein
NODJMJEH_00801	CDS	714				hypothetical protein
NODJMJEH_00802	CDS	1869	tamA		COG0729	Translocation and assembly module subunit TamA
NODJMJEH_00803	CDS	3777				hypothetical protein
NODJMJEH_00804	CDS	1368	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
NODJMJEH_00805	CDS	825				hypothetical protein
NODJMJEH_00806	CDS	1395				hypothetical protein
NODJMJEH_00807	CDS	2340	pknD_6	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_00808	CDS	609				hypothetical protein
NODJMJEH_00809	tRNA	93				tRNA-Ser(gct)
NODJMJEH_00810	CDS	216	csrA		COG1551	Translational regulator CsrA
NODJMJEH_00811	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
NODJMJEH_00812	CDS	1953				hypothetical protein
NODJMJEH_00813	CDS	513	recX		COG2137	Regulatory protein RecX
NODJMJEH_00814	CDS	1044	recA		COG0468	Protein RecA
NODJMJEH_00815	CDS	645	lexA_1	3.4.21.88		LexA repressor
NODJMJEH_00816	CDS	1320				hypothetical protein
NODJMJEH_00817	CDS	498	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
NODJMJEH_00818	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
NODJMJEH_00819	CDS	132				hypothetical protein
NODJMJEH_00820	CDS	2583	pknD_7	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_00821	CDS	561				hypothetical protein
NODJMJEH_00822	CDS	399	hslR		COG1188	Heat shock protein 15
NODJMJEH_00823	CDS	1677				hypothetical protein
NODJMJEH_00824	CDS	444				hypothetical protein
NODJMJEH_00825	CDS	1791	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
NODJMJEH_00826	CDS	309				hypothetical protein
NODJMJEH_00827	CDS	564	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
NODJMJEH_00828	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
NODJMJEH_00829	CDS	918	oxyR			Hydrogen peroxide-inducible genes activator
NODJMJEH_00830	CDS	1281				hypothetical protein
NODJMJEH_00831	CDS	1008				hypothetical protein
NODJMJEH_00832	CDS	1323			COG4325	putative protein
NODJMJEH_00833	CDS	1203	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
NODJMJEH_00834	CDS	1212	aguA_1	3.5.3.12		Agmatine deiminase
NODJMJEH_00835	CDS	858				hypothetical protein
NODJMJEH_00836	CDS	2862	btuB_1			Vitamin B12 transporter BtuB
NODJMJEH_00837	CDS	1791				hypothetical protein
NODJMJEH_00838	CDS	657				hypothetical protein
NODJMJEH_00839	CDS	573				hypothetical protein
NODJMJEH_00840	CDS	693				hypothetical protein
NODJMJEH_00841	CDS	2835	btuB_2			Vitamin B12 transporter BtuB
NODJMJEH_00842	CDS	927				hypothetical protein
NODJMJEH_00843	CDS	471				hypothetical protein
NODJMJEH_00844	CDS	333				hypothetical protein
NODJMJEH_00845	CDS	570	algU_1		COG1595	RNA polymerase sigma-H factor
NODJMJEH_00846	CDS	549				hypothetical protein
NODJMJEH_00847	CDS	1059				hypothetical protein
NODJMJEH_00848	CDS	1011				hypothetical protein
NODJMJEH_00849	CDS	237				hypothetical protein
NODJMJEH_00850	CDS	2256	btuB_3			Vitamin B12 transporter BtuB
NODJMJEH_00851	CDS	972	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
NODJMJEH_00852	CDS	897	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
NODJMJEH_00853	CDS	774	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
NODJMJEH_00854	CDS	492	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
NODJMJEH_00855	CDS	627	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
NODJMJEH_00856	CDS	315				hypothetical protein
NODJMJEH_00857	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
NODJMJEH_00858	CDS	1050	oprF		COG2885	Outer membrane porin F
NODJMJEH_00859	CDS	1056	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
NODJMJEH_00860	CDS	795				hypothetical protein
NODJMJEH_00861	CDS	525				hypothetical protein
NODJMJEH_00862	CDS	1272	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
NODJMJEH_00863	CDS	786				hypothetical protein
NODJMJEH_00864	CDS	579				hypothetical protein
NODJMJEH_00865	CDS	1905	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NODJMJEH_00866	CDS	870	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
NODJMJEH_00867	CDS	1839				hypothetical protein
NODJMJEH_00868	CDS	1206				hypothetical protein
NODJMJEH_00869	CDS	1035	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
NODJMJEH_00870	CDS	678				hypothetical protein
NODJMJEH_00871	CDS	1377				hypothetical protein
NODJMJEH_00872	CDS	903				hypothetical protein
NODJMJEH_00873	CDS	519				hypothetical protein
NODJMJEH_00874	CDS	576	sigE		COG1595	ECF RNA polymerase sigma factor SigE
NODJMJEH_00875	CDS	924				hypothetical protein
NODJMJEH_00876	CDS	1131	pilT_1		COG2805	Twitching mobility protein
NODJMJEH_00877	CDS	1038	pilT_2		COG2805	Twitching mobility protein
NODJMJEH_00878	CDS	699	yggS		COG0325	Pyridoxal phosphate homeostasis protein
NODJMJEH_00879	CDS	354	dksA_1			RNA polymerase-binding transcription factor DksA
NODJMJEH_00880	CDS	2778	valS	6.1.1.9	COG0525	Valine--tRNA ligase
NODJMJEH_00881	CDS	1206				ISL3 family transposase ISGme5
NODJMJEH_00882	CDS	867	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
NODJMJEH_00883	CDS	1080	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
NODJMJEH_00884	CDS	978	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
NODJMJEH_00885	CDS	531				hypothetical protein
NODJMJEH_00886	CDS	1446	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NODJMJEH_00887	CDS	1338				hypothetical protein
NODJMJEH_00888	CDS	2754				hypothetical protein
NODJMJEH_00889	CDS	4437				hypothetical protein
NODJMJEH_00890	CDS	687	ycgM		COG0179	putative protein YcgM
NODJMJEH_00891	CDS	1395				hypothetical protein
NODJMJEH_00892	CDS	1221				hypothetical protein
NODJMJEH_00893	CDS	756	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
NODJMJEH_00894	CDS	660	nagL	5.2.1.4		Maleylpyruvate isomerase
NODJMJEH_00895	CDS	981				hypothetical protein
NODJMJEH_00896	CDS	603				hypothetical protein
NODJMJEH_00897	CDS	1311	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
NODJMJEH_00898	CDS	1083	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
NODJMJEH_00899	CDS	441				hypothetical protein
NODJMJEH_00900	CDS	924	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
NODJMJEH_00901	CDS	1329	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
NODJMJEH_00902	CDS	1584	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
NODJMJEH_00903	CDS	2268				hypothetical protein
NODJMJEH_00904	CDS	1380				hypothetical protein
NODJMJEH_00905	CDS	1686				hypothetical protein
NODJMJEH_00906	CDS	1653	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
NODJMJEH_00907	CDS	1263				hypothetical protein
NODJMJEH_00908	CDS	2040	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
NODJMJEH_00909	CDS	456				hypothetical protein
NODJMJEH_00910	CDS	2697				hypothetical protein
NODJMJEH_00911	CDS	741				hypothetical protein
NODJMJEH_00912	CDS	489				hypothetical protein
NODJMJEH_00913	CDS	561				hypothetical protein
NODJMJEH_00914	CDS	2583	pknD_8	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_00915	CDS	2601				hypothetical protein
NODJMJEH_00916	CDS	117				hypothetical protein
NODJMJEH_00917	tRNA	93				tRNA-Thr(tgt)
NODJMJEH_00918	CDS	1518	atoC_1		COG2204	Regulatory protein AtoC
NODJMJEH_00919	CDS	2601				hypothetical protein
NODJMJEH_00920	CDS	405				hypothetical protein
NODJMJEH_00921	CDS	351				hypothetical protein
NODJMJEH_00922	CDS	1242	gspF		COG1459	Putative type II secretion system protein F
NODJMJEH_00923	CDS	861	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NODJMJEH_00924	CDS	723				hypothetical protein
NODJMJEH_00925	CDS	981				hypothetical protein
NODJMJEH_00926	CDS	939	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NODJMJEH_00927	CDS	933		5.1.3.2	COG1088	UDP-glucose 4-epimerase
NODJMJEH_00928	CDS	1113				hypothetical protein
NODJMJEH_00929	CDS	1989				hypothetical protein
NODJMJEH_00930	CDS	2001				hypothetical protein
NODJMJEH_00931	CDS	453	pilE_1			Fimbrial protein
NODJMJEH_00932	CDS	3018	speE_1	2.5.1.16		Polyamine aminopropyltransferase
NODJMJEH_00933	CDS	1968				hypothetical protein
NODJMJEH_00934	CDS	438	pilE_2			Fimbrial protein
NODJMJEH_00935	CDS	777				hypothetical protein
NODJMJEH_00936	CDS	789	copR			Transcriptional activator protein CopR
NODJMJEH_00937	CDS	1569	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
NODJMJEH_00938	CDS	561				hypothetical protein
NODJMJEH_00939	CDS	405				hypothetical protein
NODJMJEH_00940	CDS	306				hypothetical protein
NODJMJEH_00941	CDS	1095				hypothetical protein
NODJMJEH_00942	CDS	2715	speE_2	2.5.1.16		Polyamine aminopropyltransferase
NODJMJEH_00943	CDS	246				hypothetical protein
NODJMJEH_00944	CDS	201				hypothetical protein
NODJMJEH_00945	CDS	246				hypothetical protein
NODJMJEH_00946	CDS	957				hypothetical protein
NODJMJEH_00947	CDS	1281				hypothetical protein
NODJMJEH_00948	CDS	1575	rhlE_2	3.6.4.13		ATP-dependent RNA helicase RhlE
NODJMJEH_00949	CDS	621				hypothetical protein
NODJMJEH_00950	CDS	720				hypothetical protein
NODJMJEH_00951	CDS	1704				hypothetical protein
NODJMJEH_00952	CDS	1206	ftsZ		COG0206	Cell division protein FtsZ
NODJMJEH_00953	CDS	1239	ftsA_1		COG0849	Cell division protein FtsA
NODJMJEH_00954	CDS	786	ftsQ			Cell division protein FtsQ
NODJMJEH_00955	CDS	942	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
NODJMJEH_00956	CDS	1425	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NODJMJEH_00957	CDS	2367	ftsW	2.4.1.129		peptidoglycan glycosyltransferase FtsW
NODJMJEH_00958	CDS	1086	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NODJMJEH_00959	CDS	1356	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NODJMJEH_00960	CDS	1503	murE_1	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NODJMJEH_00961	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
NODJMJEH_00962	CDS	270	ftsL		COG3116	Cell division protein FtsL
NODJMJEH_00963	CDS	939	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NODJMJEH_00964	CDS	447	mraZ		COG2001	Transcriptional regulator MraZ
NODJMJEH_00965	CDS	1647	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
NODJMJEH_00966	CDS	1482	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
NODJMJEH_00967	CDS	477	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
NODJMJEH_00968	CDS	966	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NODJMJEH_00969	CDS	447	nusB			Transcription antitermination protein NusB
NODJMJEH_00970	CDS	453	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
NODJMJEH_00971	CDS	1086	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
NODJMJEH_00972	CDS	612	ribE	2.5.1.9		Riboflavin synthase
NODJMJEH_00973	CDS	1116	ribD		COG0117	Riboflavin biosynthesis protein RibD
NODJMJEH_00974	CDS	1017	nrdR			Transcriptional repressor NrdR
NODJMJEH_00975	CDS	1269	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NODJMJEH_00976	CDS	2076	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
NODJMJEH_00977	CDS	1662	ettA		COG0488	Energy-dependent translational throttle protein EttA
NODJMJEH_00978	CDS	843	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NODJMJEH_00979	CDS	1743	lpoA			Penicillin-binding protein activator LpoA
NODJMJEH_00980	CDS	354				hypothetical protein
NODJMJEH_00981	CDS	1377		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NODJMJEH_00982	CDS	900				hypothetical protein
NODJMJEH_00983	CDS	1854				hypothetical protein
NODJMJEH_00984	CDS	891	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NODJMJEH_00985	CDS	855				hypothetical protein
NODJMJEH_00986	CDS	1185	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NODJMJEH_00987	CDS	783	tagG		COG1682	Teichoic acid translocation permease protein TagG
NODJMJEH_00988	CDS	930	surA_2	5.2.1.8		Chaperone SurA
NODJMJEH_00989	CDS	1086				hypothetical protein
NODJMJEH_00990	CDS	1032				hypothetical protein
NODJMJEH_00991	CDS	1086				hypothetical protein
NODJMJEH_00992	CDS	1590				hypothetical protein
NODJMJEH_00993	CDS	435				hypothetical protein
NODJMJEH_00994	CDS	2268	xpsD		COG1450	Secretin XpsD
NODJMJEH_00995	CDS	708				hypothetical protein
NODJMJEH_00996	CDS	651				hypothetical protein
NODJMJEH_00997	CDS	1251				hypothetical protein
NODJMJEH_00998	CDS	927				hypothetical protein
NODJMJEH_00999	CDS	750				hypothetical protein
NODJMJEH_01000	CDS	603				hypothetical protein
NODJMJEH_01001	CDS	507				hypothetical protein
NODJMJEH_01002	CDS	423	xcpT_1		COG2165	Type II secretion system protein G
NODJMJEH_01003	CDS	1221	epsF_1		COG1459	Type II secretion system protein F
NODJMJEH_01004	CDS	1725	xpsE		COG2804	Type II secretion system protein E
NODJMJEH_01005	CDS	774				hypothetical protein
NODJMJEH_01006	CDS	3846	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
NODJMJEH_01007	CDS	2082				hypothetical protein
NODJMJEH_01008	CDS	729	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
NODJMJEH_01009	CDS	597				hypothetical protein
NODJMJEH_01010	CDS	942	xerD		COG4974	Tyrosine recombinase XerD
NODJMJEH_01011	CDS	459				hypothetical protein
NODJMJEH_01012	CDS	432				hypothetical protein
NODJMJEH_01013	CDS	1479	pepA_1	3.4.11.1		putative cytosol aminopeptidase
NODJMJEH_01014	CDS	1080	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
NODJMJEH_01015	CDS	1086	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
NODJMJEH_01016	CDS	1206				hypothetical protein
NODJMJEH_01017	CDS	831	btsR_1		COG3279	Transcriptional regulatory protein BtsR
NODJMJEH_01018	CDS	1122				hypothetical protein
NODJMJEH_01019	CDS	1395				hypothetical protein
NODJMJEH_01020	CDS	2007	htpX_2	3.4.24.-		Protease HtpX
NODJMJEH_01021	CDS	591	lemA_1		COG1704	Protein LemA
NODJMJEH_01022	CDS	1221	flp			Protein flp
NODJMJEH_01023	CDS	1011				hypothetical protein
NODJMJEH_01024	CDS	1026				hypothetical protein
NODJMJEH_01025	CDS	513				hypothetical protein
NODJMJEH_01026	CDS	396	gcvH		COG0509	Glycine cleavage system H protein
NODJMJEH_01027	CDS	1086	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
NODJMJEH_01028	CDS	870				hypothetical protein
NODJMJEH_01029	CDS	1656				hypothetical protein
NODJMJEH_01030	CDS	996			COG1840	putative binding protein component of ABC iron transporter
NODJMJEH_01031	CDS	435	ybbJ		COG1585	Inner membrane protein YbbJ
NODJMJEH_01032	CDS	951	qmcA		COG0330	Protein QmcA
NODJMJEH_01033	CDS	1311	resE	2.7.13.3		Sensor histidine kinase ResE
NODJMJEH_01034	CDS	1356	zraR		COG2204	Transcriptional regulatory protein ZraR
NODJMJEH_01035	CDS	1224				hypothetical protein
NODJMJEH_01036	CDS	1314				hypothetical protein
NODJMJEH_01037	CDS	717	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
NODJMJEH_01038	CDS	1326				hypothetical protein
NODJMJEH_01039	CDS	2199	btuB_4			Vitamin B12 transporter BtuB
NODJMJEH_01040	CDS	1842				hypothetical protein
NODJMJEH_01041	CDS	636	trmB_2	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
NODJMJEH_01042	CDS	810	thiG	2.8.1.10	COG2022	Thiazole synthase
NODJMJEH_01043	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
NODJMJEH_01044	CDS	417	mscL		COG1970	Large-conductance mechanosensitive channel
NODJMJEH_01045	tRNA	74				tRNA-Gly(ccc)
NODJMJEH_01046	CDS	438				hypothetical protein
NODJMJEH_01047	CDS	831	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
NODJMJEH_01048	CDS	687	czcR			Transcriptional activator protein CzcR
NODJMJEH_01049	CDS	1314	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
NODJMJEH_01050	CDS	921	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NODJMJEH_01051	CDS	1254				hypothetical protein
NODJMJEH_01052	CDS	345				hypothetical protein
NODJMJEH_01053	CDS	411				hypothetical protein
NODJMJEH_01054	CDS	276				hypothetical protein
NODJMJEH_01055	CDS	201				hypothetical protein
NODJMJEH_01056	CDS	162				hypothetical protein
NODJMJEH_01057	CDS	417				hypothetical protein
NODJMJEH_01058	CDS	822	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NODJMJEH_01059	CDS	1833	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
NODJMJEH_01060	CDS	1428	ahcY	3.3.1.1		Adenosylhomocysteinase
NODJMJEH_01061	CDS	1323				hypothetical protein
NODJMJEH_01062	CDS	1389				hypothetical protein
NODJMJEH_01063	CDS	972				hypothetical protein
NODJMJEH_01064	CDS	597				hypothetical protein
NODJMJEH_01065	CDS	627				hypothetical protein
NODJMJEH_01066	CDS	1047				hypothetical protein
NODJMJEH_01067	CDS	1212	metK_1	2.5.1.6	COG0192	S-adenosylmethionine synthase
NODJMJEH_01068	CDS	597	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
NODJMJEH_01069	CDS	393				hypothetical protein
NODJMJEH_01070	CDS	1161	czcC			Cobalt-zinc-cadmium resistance protein CzcC
NODJMJEH_01071	CDS	375				hypothetical protein
NODJMJEH_01072	CDS	1545	mdtA_1			Multidrug resistance protein MdtA
NODJMJEH_01073	CDS	3180	czcA			Cobalt-zinc-cadmium resistance protein CzcA
NODJMJEH_01074	CDS	345				hypothetical protein
NODJMJEH_01075	CDS	2376	actP_1	7.2.2.9		Copper-transporting P-type ATPase
NODJMJEH_01076	CDS	1875				hypothetical protein
NODJMJEH_01077	CDS	492				hypothetical protein
NODJMJEH_01078	CDS	1869	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
NODJMJEH_01079	CDS	1992	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
NODJMJEH_01080	CDS	1614		1.4.5.-		L-amino acid dehydrogenase
NODJMJEH_01081	CDS	1203	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NODJMJEH_01082	CDS	753				hypothetical protein
NODJMJEH_01083	CDS	249				hypothetical protein
NODJMJEH_01084	CDS	360				hypothetical protein
NODJMJEH_01085	CDS	2538				hypothetical protein
NODJMJEH_01086	CDS	633				hypothetical protein
NODJMJEH_01087	CDS	1626	nadE_1	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
NODJMJEH_01088	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NODJMJEH_01089	CDS	408				hypothetical protein
NODJMJEH_01090	CDS	948				hypothetical protein
NODJMJEH_01091	CDS	2721	secA		COG0653	Protein translocase subunit SecA
NODJMJEH_01092	CDS	1074	thiE_1	2.5.1.3		Thiamine-phosphate synthase
NODJMJEH_01093	CDS	603				hypothetical protein
NODJMJEH_01094	CDS	687	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NODJMJEH_01095	CDS	879	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
NODJMJEH_01096	CDS	1230				hypothetical protein
NODJMJEH_01097	CDS	420				hypothetical protein
NODJMJEH_01098	CDS	762	yadH_1		COG0842	Inner membrane transport permease YadH
NODJMJEH_01099	CDS	942	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
NODJMJEH_01100	CDS	1260				hypothetical protein
NODJMJEH_01101	CDS	357				hypothetical protein
NODJMJEH_01102	CDS	1392	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
NODJMJEH_01103	CDS	360	ybaA_1		COG5507	putative protein YbaA
NODJMJEH_01104	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
NODJMJEH_01105	CDS	1689	dap_2	3.4.11.19		D-aminopeptidase
NODJMJEH_01106	CDS	2382				hypothetical protein
NODJMJEH_01107	CDS	3516				hypothetical protein
NODJMJEH_01108	CDS	1989				hypothetical protein
NODJMJEH_01109	CDS	990	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
NODJMJEH_01110	CDS	1092				hypothetical protein
NODJMJEH_01111	CDS	978	rbsK	2.7.1.15	COG0524	Ribokinase
NODJMJEH_01112	CDS	288				hypothetical protein
NODJMJEH_01113	CDS	1293	nupX		COG1972	Putative nucleoside permease NupX
NODJMJEH_01114	CDS	1596		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
NODJMJEH_01115	CDS	3090				hypothetical protein
NODJMJEH_01116	CDS	858	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
NODJMJEH_01117	CDS	1887	speA	4.1.1.19		Biosynthetic arginine decarboxylase
NODJMJEH_01118	CDS	861	speE_3	2.5.1.16	COG0421	Polyamine aminopropyltransferase
NODJMJEH_01119	CDS	2895				hypothetical protein
NODJMJEH_01120	CDS	2076				hypothetical protein
NODJMJEH_01121	CDS	645	ubiJ			Ubiquinone biosynthesis accessory factor UbiJ
NODJMJEH_01122	CDS	1653	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
NODJMJEH_01123	CDS	2649	pknD_9	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_01124	CDS	573				hypothetical protein
NODJMJEH_01125	CDS	1413				hypothetical protein
NODJMJEH_01126	CDS	417				hypothetical protein
NODJMJEH_01127	CDS	1605			COG1233	putative protein
NODJMJEH_01128	CDS	828				hypothetical protein
NODJMJEH_01129	CDS	756	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
NODJMJEH_01130	CDS	504	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
NODJMJEH_01131	CDS	594				hypothetical protein
NODJMJEH_01132	CDS	900				hypothetical protein
NODJMJEH_01133	CDS	2223				hypothetical protein
NODJMJEH_01134	CDS	705				hypothetical protein
NODJMJEH_01135	CDS	180				hypothetical protein
NODJMJEH_01136	CDS	1413				hypothetical protein
NODJMJEH_01137	CDS	435				hypothetical protein
NODJMJEH_01138	CDS	2421	pknD_10	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_01139	CDS	630	comM_1		COG0606	Competence protein ComM
NODJMJEH_01140	CDS	1911				hypothetical protein
NODJMJEH_01141	CDS	888				hypothetical protein
NODJMJEH_01142	CDS	1083				hypothetical protein
NODJMJEH_01143	CDS	1485				hypothetical protein
NODJMJEH_01144	CDS	330				hypothetical protein
NODJMJEH_01145	CDS	2019				hypothetical protein
NODJMJEH_01146	CDS	1521				hypothetical protein
NODJMJEH_01147	CDS	147				hypothetical protein
NODJMJEH_01148	CDS	135				hypothetical protein
NODJMJEH_01149	CDS	126				hypothetical protein
NODJMJEH_01150	CDS	786	insK		COG2801	Putative transposase InsK for insertion sequence element IS150
NODJMJEH_01151	CDS	177				hypothetical protein
NODJMJEH_01152	CDS	99				hypothetical protein
NODJMJEH_01153	CDS	936				hypothetical protein
NODJMJEH_01154	CDS	3327				hypothetical protein
NODJMJEH_01155	CDS	837				hypothetical protein
NODJMJEH_01156	CDS	1080	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
NODJMJEH_01157	CDS	2421	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
NODJMJEH_01158	CDS	2091				hypothetical protein
NODJMJEH_01159	CDS	1899				hypothetical protein
NODJMJEH_01160	CDS	381				hypothetical protein
NODJMJEH_01161	CDS	900	comM_2		COG0606	Competence protein ComM
NODJMJEH_01162	CDS	261	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
NODJMJEH_01163	CDS	333	glnB		COG0347	Nitrogen regulatory protein P-II
NODJMJEH_01164	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
NODJMJEH_01165	CDS	1878	cysNC		COG0529	Bifunctional enzyme CysN/CysC
NODJMJEH_01166	CDS	318				hypothetical protein
NODJMJEH_01167	CDS	2829				hypothetical protein
NODJMJEH_01168	CDS	783				hypothetical protein
NODJMJEH_01169	CDS	1458				hypothetical protein
NODJMJEH_01170	CDS	1785				hypothetical protein
NODJMJEH_01171	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
NODJMJEH_01172	CDS	720				hypothetical protein
NODJMJEH_01173	CDS	1026	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NODJMJEH_01174	CDS	501	secB		COG1952	Protein-export protein SecB
NODJMJEH_01175	CDS	432	yibN		COG0607	putative protein YibN
NODJMJEH_01176	CDS	417				hypothetical protein
NODJMJEH_01177	CDS	501				hypothetical protein
NODJMJEH_01178	CDS	885				hypothetical protein
NODJMJEH_01179	CDS	1158				hypothetical protein
NODJMJEH_01180	CDS	1266	hemY		COG3071	Protein HemY
NODJMJEH_01181	CDS	390				hypothetical protein
NODJMJEH_01182	CDS	741	mipA		COG3713	MltA-interacting protein
NODJMJEH_01183	CDS	600				hypothetical protein
