locus_tag	ftype	length_bp	gene	EC_number	COG	product
JHHNKHIK_00970	CDS	414	rplP		COG0197	50S ribosomal protein L16
JHHNKHIK_00971	CDS	360				hypothetical protein
JHHNKHIK_00972	CDS	204	rpmC		COG0255	50S ribosomal protein L29
JHHNKHIK_00973	CDS	243	rpsQ		COG0186	30S ribosomal protein S17
JHHNKHIK_00974	CDS	369	rplN		COG0093	50S ribosomal protein L14
JHHNKHIK_00975	CDS	306	rplX		COG0198	50S ribosomal protein L24
JHHNKHIK_00976	CDS	561	rplE		COG0094	50S ribosomal protein L5
JHHNKHIK_00977	CDS	306	rpsN		COG0199	30S ribosomal protein S14
JHHNKHIK_00978	CDS	399	rpsH		COG0096	30S ribosomal protein S8
JHHNKHIK_00979	CDS	534	rplF		COG0097	50S ribosomal protein L6
JHHNKHIK_00980	CDS	360	rplR		COG0256	50S ribosomal protein L18
JHHNKHIK_00981	CDS	582	rpsE		COG0098	30S ribosomal protein S5
JHHNKHIK_00982	CDS	222	rpmD		COG1841	50S ribosomal protein L30
JHHNKHIK_00983	CDS	480	rplO		COG0200	50S ribosomal protein L15
JHHNKHIK_00984	CDS	1365	secY		COG0201	Protein translocase subunit SecY
JHHNKHIK_00985	CDS	654	adk_1	2.7.4.3	COG0563	Adenylate kinase
JHHNKHIK_00986	CDS	369	rpsM		COG0099	30S ribosomal protein S13
JHHNKHIK_00987	CDS	399	rpsK		COG0100	30S ribosomal protein S11
JHHNKHIK_00988	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JHHNKHIK_00989	CDS	420	rplQ		COG0203	50S ribosomal protein L17
JHHNKHIK_00990	CDS	633				hypothetical protein
JHHNKHIK_00991	CDS	591				hypothetical protein
JHHNKHIK_00992	CDS	1425	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
JHHNKHIK_00993	CDS	1311	rarA		COG2256	Replication-associated recombination protein A
JHHNKHIK_00994	CDS	378	crcB		COG0239	Putative fluoride ion transporter CrcB
JHHNKHIK_00995	CDS	1041	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
JHHNKHIK_00996	CDS	720				hypothetical protein
JHHNKHIK_00997	CDS	1020	yhdW_2			Putative amino-acid ABC transporter-binding protein YhdW
JHHNKHIK_00998	CDS	1263				hypothetical protein
JHHNKHIK_00999	CDS	1317	yhdY_2		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
JHHNKHIK_01000	CDS	786	glnQ_2			Glutamine transport ATP-binding protein GlnQ
JHHNKHIK_01001	CDS	507		3.1.3.-	COG2062	putative protein
JHHNKHIK_01002	CDS	687				hypothetical protein
JHHNKHIK_01003	CDS	885	argB	2.7.2.8	COG0548	Acetylglutamate kinase
JHHNKHIK_01004	CDS	762	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JHHNKHIK_01005	CDS	873	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
JHHNKHIK_01006	CDS	1572	dosP	3.1.4.52	COG2199	Oxygen sensor protein DosP
JHHNKHIK_01007	CDS	1887	yidC		COG0706	Membrane protein insertase YidC
JHHNKHIK_01008	CDS	759				hypothetical protein
JHHNKHIK_01009	CDS	651	engB		COG0218	putative GTP-binding protein EngB
JHHNKHIK_01010	CDS	264	yidD		COG0759	Putative membrane protein insertion efficiency factor
JHHNKHIK_01011	CDS	438	rnpA	3.1.26.5		Ribonuclease P protein component
JHHNKHIK_01012	CDS	135	rpmH		COG0230	50S ribosomal protein L34
JHHNKHIK_01013	CDS	738				hypothetical protein
JHHNKHIK_01014	CDS	855	merA	1.16.1.1		Mercuric reductase
JHHNKHIK_01015	CDS	591	sthA	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
JHHNKHIK_01016	CDS	1407	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
JHHNKHIK_01017	tRNA	77				tRNA-Arg(acg)
JHHNKHIK_01018	CDS	972	occR			Octopine catabolism/uptake operon regulatory protein OccR
JHHNKHIK_01019	CDS	1152	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
JHHNKHIK_01020	CDS	1017		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
JHHNKHIK_01021	CDS	1125	thiO	1.4.3.19	COG0665	Glycine oxidase
JHHNKHIK_01022	CDS	351				hypothetical protein
JHHNKHIK_01023	CDS	333				hypothetical protein
JHHNKHIK_01024	CDS	1413	hcnB	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
JHHNKHIK_01025	CDS	1125	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
JHHNKHIK_01026	CDS	981	nikB		COG0601	Nickel transport system permease protein NikB
JHHNKHIK_01027	CDS	846	dppC		COG1173	Dipeptide transport system permease protein DppC
JHHNKHIK_01028	CDS	972	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
JHHNKHIK_01029	CDS	957	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
JHHNKHIK_01030	CDS	1320	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
JHHNKHIK_01031	CDS	1605	gsiB_1		COG0747	Glutathione-binding protein GsiB
JHHNKHIK_01032	CDS	762	pcaR_2		COG1414	Pca regulon regulatory protein
JHHNKHIK_01033	CDS	735	pcaI	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
JHHNKHIK_01034	CDS	672	pcaJ	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
JHHNKHIK_01035	CDS	1200	pcaF	2.3.1.174		Beta-ketoadipyl-CoA thiolase
JHHNKHIK_01036	CDS	1284				hypothetical protein
JHHNKHIK_01037	CDS	1113				hypothetical protein
JHHNKHIK_01038	CDS	648	icfA	4.2.1.1		Carbonic anhydrase
JHHNKHIK_01039	CDS	384				hypothetical protein
JHHNKHIK_01040	CDS	1524	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JHHNKHIK_01041	CDS	1125				hypothetical protein
JHHNKHIK_01042	CDS	1191		3.4.21.-		putative CtpA-like serine protease
JHHNKHIK_01043	CDS	144				hypothetical protein
JHHNKHIK_01044	CDS	474	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
JHHNKHIK_01045	CDS	840			COG2200	putative signaling protein
JHHNKHIK_01046	CDS	594	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
JHHNKHIK_01047	CDS	876	yddG		COG0697	Aromatic amino acid exporter YddG
JHHNKHIK_01048	CDS	168				hypothetical protein
JHHNKHIK_01049	CDS	789	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
JHHNKHIK_01050	CDS	255				hypothetical protein
JHHNKHIK_01051	CDS	1002	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
JHHNKHIK_01052	CDS	966	hdfR_3			HTH-type transcriptional regulator HdfR
JHHNKHIK_01053	CDS	132				hypothetical protein
JHHNKHIK_01054	CDS	885	Hgd_1	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
JHHNKHIK_01055	CDS	888				hypothetical protein
JHHNKHIK_01056	CDS	510				hypothetical protein
JHHNKHIK_01057	CDS	1509				hypothetical protein
JHHNKHIK_01058	CDS	951				hypothetical protein
JHHNKHIK_01059	CDS	879	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
JHHNKHIK_01060	CDS	1089	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JHHNKHIK_01061	CDS	564				hypothetical protein
JHHNKHIK_01062	CDS	567	ntaB_1	1.5.1.42		FMN reductase (NADH) NtaB
JHHNKHIK_01063	CDS	129				hypothetical protein
JHHNKHIK_01064	CDS	1068	yjmC_1	1.1.1.-	COG2055	putative oxidoreductase YjmC
JHHNKHIK_01065	CDS	420				hypothetical protein
JHHNKHIK_01066	CDS	705				hypothetical protein
JHHNKHIK_01067	CDS	357				hypothetical protein
JHHNKHIK_01068	CDS	1122	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
JHHNKHIK_01069	CDS	1107	limB	1.14.13.107		Limonene 1,2-monooxygenase
JHHNKHIK_01070	CDS	786	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
JHHNKHIK_01071	CDS	996	gfo	1.1.99.28		Glucose--fructose oxidoreductase
JHHNKHIK_01072	CDS	927	dapA_3	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
JHHNKHIK_01073	CDS	693	rspR_5		COG1802	HTH-type transcriptional repressor RspR
JHHNKHIK_01074	CDS	417				hypothetical protein
JHHNKHIK_01075	CDS	1137	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
JHHNKHIK_01076	CDS	1095				hypothetical protein
JHHNKHIK_01077	CDS	561				hypothetical protein
JHHNKHIK_01078	CDS	1497				hypothetical protein
JHHNKHIK_01079	CDS	792	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JHHNKHIK_01080	CDS	921			COG1638	Solute-binding protein
JHHNKHIK_01081	CDS	327	isdG	1.14.14.18		Heme oxygenase (staphylobilin-producing)
JHHNKHIK_01082	CDS	1020				hypothetical protein
JHHNKHIK_01083	CDS	294				hypothetical protein
JHHNKHIK_01084	CDS	900	yclQ		COG4607	Petrobactin-binding protein YclQ
JHHNKHIK_01085	CDS	966	yclN		COG4606	Petrobactin import system permease protein YclN
JHHNKHIK_01086	CDS	924	yclO		COG4605	Petrobactin import system permease protein YclO
JHHNKHIK_01087	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
JHHNKHIK_01088	CDS	2007	bhuA			Heme transporter BhuA
JHHNKHIK_01089	CDS	492				hypothetical protein
JHHNKHIK_01090	CDS	162				hypothetical protein
JHHNKHIK_01091	CDS	906	pgrR_3			HTH-type transcriptional regulator PgrR
JHHNKHIK_01092	CDS	774	linX_2	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
JHHNKHIK_01093	CDS	1215				hypothetical protein
JHHNKHIK_01094	CDS	270				hypothetical protein
JHHNKHIK_01095	CDS	1782	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
JHHNKHIK_01096	CDS	1092				Putative NAD(P)H nitroreductase
JHHNKHIK_01097	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
JHHNKHIK_01098	tRNA	75				tRNA-Val(gac)
JHHNKHIK_01099	CDS	861				hypothetical protein
JHHNKHIK_01100	CDS	951				hypothetical protein
JHHNKHIK_01101	CDS	405				hypothetical protein
JHHNKHIK_01102	CDS	1131	flhA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
JHHNKHIK_01103	CDS	273				hypothetical protein
JHHNKHIK_01104	CDS	441				Cytochrome c-556
JHHNKHIK_01105	CDS	225	RBKS	2.7.1.15		Ribokinase
JHHNKHIK_01106	CDS	648	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
JHHNKHIK_01107	CDS	1161	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
JHHNKHIK_01108	CDS	1344	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
JHHNKHIK_01109	CDS	726	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JHHNKHIK_01110	CDS	825	kduI	5.3.1.17		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
JHHNKHIK_01111	CDS	306				hypothetical protein
JHHNKHIK_01112	CDS	921	dctM_4		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JHHNKHIK_01113	CDS	390				hypothetical protein
JHHNKHIK_01114	CDS	528				hypothetical protein
JHHNKHIK_01115	CDS	984			COG1638	Solute-binding protein
JHHNKHIK_01116	CDS	1407	uxaC	5.3.1.12	COG1904	Uronate isomerase
JHHNKHIK_01117	CDS	693	rspR_6		COG1802	HTH-type transcriptional repressor RspR
JHHNKHIK_01118	CDS	276				hypothetical protein
JHHNKHIK_01119	CDS	882	qmcA		COG0330	Protein QmcA
JHHNKHIK_01120	CDS	378				hypothetical protein
JHHNKHIK_01121	CDS	774				hypothetical protein
JHHNKHIK_01122	CDS	675				hypothetical protein
JHHNKHIK_01123	CDS	1734	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JHHNKHIK_01124	CDS	663				hypothetical protein
JHHNKHIK_01125	CDS	654				hypothetical protein
JHHNKHIK_01126	CDS	198				hypothetical protein
JHHNKHIK_01127	CDS	978				hypothetical protein
JHHNKHIK_01128	CDS	1746	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JHHNKHIK_01129	CDS	258	fadH_2	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JHHNKHIK_01130	CDS	1182	mdtA_1			Multidrug resistance protein MdtA
JHHNKHIK_01131	CDS	3123	mdtC_1			Multidrug resistance protein MdtC
JHHNKHIK_01132	CDS	1782	araC	4.2.1.25		L-arabonate dehydratase
JHHNKHIK_01133	CDS	966	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
JHHNKHIK_01134	CDS	1077	gntR_3			HTH-type transcriptional regulator GntR
JHHNKHIK_01135	CDS	279				hypothetical protein
JHHNKHIK_01136	CDS	276				hypothetical protein
JHHNKHIK_01137	CDS	1278	siaM_2		COG1593	Sialic acid TRAP transporter large permease protein SiaM
JHHNKHIK_01138	CDS	1005			COG1638	putative protein
JHHNKHIK_01139	CDS	915	ribN_4			Riboflavin transporter
JHHNKHIK_01140	CDS	1200	dgoD_2	4.2.1.6	COG4948	D-galactonate dehydratase
JHHNKHIK_01141	CDS	240				hypothetical protein
JHHNKHIK_01142	CDS	1017	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
JHHNKHIK_01143	CDS	960				hypothetical protein
JHHNKHIK_01144	CDS	915	livH_4		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JHHNKHIK_01145	CDS	756	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JHHNKHIK_01146	CDS	771	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JHHNKHIK_01147	CDS	1077	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
JHHNKHIK_01148	CDS	375				hypothetical protein
JHHNKHIK_01149	CDS	651	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
JHHNKHIK_01150	CDS	1446	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
JHHNKHIK_01151	CDS	918	gcvA_2			Glycine cleavage system transcriptional activator
JHHNKHIK_01152	CDS	984				hypothetical protein
JHHNKHIK_01153	CDS	843				hypothetical protein
JHHNKHIK_01154	CDS	1077	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JHHNKHIK_01155	CDS	1116				hypothetical protein
JHHNKHIK_01156	CDS	822	potH_1		COG1176	Putrescine transport system permease protein PotH
JHHNKHIK_01157	CDS	813				hypothetical protein
JHHNKHIK_01158	CDS	1200				hypothetical protein
JHHNKHIK_01159	CDS	156				hypothetical protein
JHHNKHIK_01160	CDS	1074	apbC		COG0489	Iron-sulfur cluster carrier protein
JHHNKHIK_01161	CDS	993				hypothetical protein
JHHNKHIK_01162	CDS	597	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
JHHNKHIK_01163	CDS	2964	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
JHHNKHIK_01164	CDS	204				hypothetical protein
JHHNKHIK_01165	CDS	663	dmsD			Tat proofreading chaperone DmsD
JHHNKHIK_01166	CDS	657				hypothetical protein
JHHNKHIK_01167	CDS	504				hypothetical protein
JHHNKHIK_01168	CDS	993				hypothetical protein
JHHNKHIK_01169	CDS	549				hypothetical protein
JHHNKHIK_01170	CDS	702				hypothetical protein
JHHNKHIK_01171	CDS	1995	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
JHHNKHIK_01172	CDS	624				hypothetical protein
JHHNKHIK_01173	CDS	837				hypothetical protein
JHHNKHIK_01174	CDS	444				hypothetical protein
JHHNKHIK_01175	CDS	849	nit1	3.5.1.128		Deaminated glutathione amidase
JHHNKHIK_01176	CDS	261	grxC		COG0695	Glutaredoxin 3
JHHNKHIK_01177	CDS	723				hypothetical protein
JHHNKHIK_01178	CDS	882				hypothetical protein
JHHNKHIK_01179	CDS	1119	hemH	4.99.1.1	COG0276	Ferrochelatase
JHHNKHIK_01180	CDS	186				hypothetical protein
JHHNKHIK_01181	CDS	603	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
JHHNKHIK_01182	CDS	513				hypothetical protein
JHHNKHIK_01183	CDS	492				hypothetical protein
JHHNKHIK_01184	CDS	855				hypothetical protein
JHHNKHIK_01185	CDS	1239	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JHHNKHIK_01186	CDS	1845		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JHHNKHIK_01187	CDS	1749		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JHHNKHIK_01188	CDS	1269	cca	2.7.7.72		CCA-adding enzyme
JHHNKHIK_01189	CDS	576	nudL	3.6.1.-		putative Nudix hydrolase NudL
JHHNKHIK_01190	CDS	1014	hslO		COG1281	33 kDa chaperonin
JHHNKHIK_01191	CDS	444				hypothetical protein
JHHNKHIK_01192	CDS	1272	rssB_1			Regulator of RpoS
JHHNKHIK_01193	CDS	360				hypothetical protein
JHHNKHIK_01194	CDS	678	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JHHNKHIK_01195	CDS	561	ilvA_2	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JHHNKHIK_01196	CDS	1224	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JHHNKHIK_01197	CDS	285				hypothetical protein
JHHNKHIK_01198	CDS	990		3.4.11.-	COG3191	putative aminopeptidase
JHHNKHIK_01199	CDS	351				hypothetical protein
JHHNKHIK_01200	CDS	345				hypothetical protein
JHHNKHIK_01201	CDS	975				hypothetical protein
JHHNKHIK_01202	CDS	531				hypothetical protein
JHHNKHIK_01203	CDS	1185	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
JHHNKHIK_01204	CDS	432				hypothetical protein
JHHNKHIK_01205	CDS	1629	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JHHNKHIK_01206	CDS	822				hypothetical protein
JHHNKHIK_01207	CDS	825	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
JHHNKHIK_01208	CDS	1107	argE_3	3.5.1.16	COG0624	Acetylornithine deacetylase
JHHNKHIK_01209	CDS	438				hypothetical protein
JHHNKHIK_01210	CDS	327				hypothetical protein
JHHNKHIK_01211	CDS	1149	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
JHHNKHIK_01212	CDS	423		2.3.1.-		Acetyltransferase
JHHNKHIK_01213	CDS	621	rpsD		COG0522	30S ribosomal protein S4
JHHNKHIK_01214	CDS	1086	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
JHHNKHIK_01215	CDS	939	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
JHHNKHIK_01216	CDS	1287				hypothetical protein
JHHNKHIK_01217	CDS	1533				hypothetical protein
JHHNKHIK_01218	CDS	678				hypothetical protein
JHHNKHIK_01219	CDS	423				hypothetical protein
JHHNKHIK_01220	CDS	1584	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
JHHNKHIK_01221	CDS	894				hypothetical protein
JHHNKHIK_01222	CDS	414				hypothetical protein
JHHNKHIK_01223	CDS	288	rpmB		COG0227	50S ribosomal protein L28
JHHNKHIK_01224	CDS	495				hypothetical protein
JHHNKHIK_01225	CDS	477	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
JHHNKHIK_01226	CDS	315				hypothetical protein
JHHNKHIK_01227	CDS	1800	lepA	3.6.5.-		Elongation factor 4
JHHNKHIK_01228	CDS	246				hypothetical protein
JHHNKHIK_01229	CDS	246				hypothetical protein
JHHNKHIK_01230	CDS	897				hypothetical protein
JHHNKHIK_01231	CDS	150				hypothetical protein
JHHNKHIK_01232	CDS	627				hypothetical protein
JHHNKHIK_01233	CDS	177				hypothetical protein
JHHNKHIK_01234	CDS	639				hypothetical protein
JHHNKHIK_01235	CDS	1236	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
JHHNKHIK_01236	CDS	927	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
JHHNKHIK_01237	CDS	1188	ybjJ_1			Inner membrane protein YbjJ
JHHNKHIK_01238	CDS	1206				hypothetical protein
JHHNKHIK_01239	CDS	642				hypothetical protein
JHHNKHIK_01240	CDS	795				hypothetical protein
JHHNKHIK_01241	CDS	966	argK	3.6.5.-	COG1703	GTPase ArgK
JHHNKHIK_01242	CDS	2292				hypothetical protein
JHHNKHIK_01243	CDS	501				hypothetical protein
JHHNKHIK_01244	CDS	1965	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JHHNKHIK_01245	CDS	681	adk_2	2.7.4.3	COG0563	Adenylate kinase
JHHNKHIK_01246	CDS	255				hypothetical protein
JHHNKHIK_01247	CDS	2010	actP_1			Cation/acetate symporter ActP
JHHNKHIK_01248	CDS	1824	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JHHNKHIK_01249	CDS	522				hypothetical protein
JHHNKHIK_01250	CDS	390	regX3		COG0745	Sensory transduction protein regX3
JHHNKHIK_01251	CDS	138				hypothetical protein
JHHNKHIK_01252	CDS	1983	dinG	3.1.-.-		3'-5' exonuclease DinG
JHHNKHIK_01253	CDS	801	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JHHNKHIK_01254	CDS	1416	ycjX		COG3106	putative protein YcjX
JHHNKHIK_01255	CDS	837				hypothetical protein
JHHNKHIK_01256	CDS	183				hypothetical protein
JHHNKHIK_01257	CDS	2922	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JHHNKHIK_01258	CDS	696	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
JHHNKHIK_01259	CDS	924	xerD_1			Tyrosine recombinase XerD
JHHNKHIK_01260	CDS	693				hypothetical protein
JHHNKHIK_01261	CDS	654	tal	2.2.1.2	COG0176	Transaldolase
JHHNKHIK_01262	CDS	2070	priA	3.6.4.-	COG1198	Primosomal protein N'
JHHNKHIK_01263	CDS	729				hypothetical protein
JHHNKHIK_01264	CDS	1239				hypothetical protein
JHHNKHIK_01265	CDS	1122				hypothetical protein
JHHNKHIK_01266	CDS	867	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
JHHNKHIK_01267	CDS	345				hypothetical protein
JHHNKHIK_01268	CDS	198				hypothetical protein
JHHNKHIK_01269	CDS	513	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
JHHNKHIK_01270	CDS	231				hypothetical protein
JHHNKHIK_01271	CDS	891	folD		COG0190	Bifunctional protein FolD protein
JHHNKHIK_01272	CDS	1668	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
JHHNKHIK_01273	CDS	582	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
JHHNKHIK_01274	CDS	780	tam_1	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
JHHNKHIK_01275	CDS	1971	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JHHNKHIK_01276	CDS	1299	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
JHHNKHIK_01277	CDS	804	cpoB			Cell division coordinator CpoB
JHHNKHIK_01278	CDS	549	pal_3			Peptidoglycan-associated lipoprotein
JHHNKHIK_01279	CDS	1428	tolB_1		COG0823	Tol-Pal system protein TolB
JHHNKHIK_01280	CDS	312				hypothetical protein
JHHNKHIK_01281	CDS	891				hypothetical protein
JHHNKHIK_01282	CDS	486	tolR			Tol-Pal system protein TolR
JHHNKHIK_01283	CDS	699	tolQ		COG0811	Tol-Pal system protein TolQ
JHHNKHIK_01284	CDS	402	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
JHHNKHIK_01285	CDS	213				hypothetical protein
JHHNKHIK_01286	CDS	1191				hypothetical protein
JHHNKHIK_01287	CDS	114				hypothetical protein
JHHNKHIK_01288	CDS	261				hypothetical protein
JHHNKHIK_01289	CDS	390				hypothetical protein
JHHNKHIK_01290	CDS	939	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JHHNKHIK_01291	CDS	1407				hypothetical protein
JHHNKHIK_01292	CDS	183				hypothetical protein
JHHNKHIK_01293	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
JHHNKHIK_01294	CDS	426				hypothetical protein
JHHNKHIK_01295	CDS	705				hypothetical protein
JHHNKHIK_01296	CDS	327			COG1393	putative protein
JHHNKHIK_01297	CDS	207	cspA_1		COG1278	Cold shock protein CspA
JHHNKHIK_01298	CDS	558				hypothetical protein
JHHNKHIK_01299	CDS	738				hypothetical protein
JHHNKHIK_01300	CDS	849				hypothetical protein
JHHNKHIK_01301	CDS	294				hypothetical protein
JHHNKHIK_01302	CDS	1947	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JHHNKHIK_01303	CDS	747				hypothetical protein
JHHNKHIK_01304	CDS	981				hypothetical protein
JHHNKHIK_01305	CDS	723				hypothetical protein
JHHNKHIK_01306	CDS	891		1.17.1.9		Formate dehydrogenase, mitochondrial
JHHNKHIK_01307	CDS	936	pldB	3.1.1.5	COG2267	Lysophospholipase L2
JHHNKHIK_01308	CDS	285				hypothetical protein
JHHNKHIK_01309	CDS	558				hypothetical protein
JHHNKHIK_01310	CDS	3084				hypothetical protein
JHHNKHIK_01311	CDS	336				hypothetical protein
JHHNKHIK_01312	CDS	339	fdxA		COG1146	Ferredoxin-2
JHHNKHIK_01313	CDS	510	carD		COG1329	RNA polymerase-binding transcription factor CarD
JHHNKHIK_01314	CDS	600	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
JHHNKHIK_01315	CDS	2733	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
JHHNKHIK_01316	CDS	453	decR_1		COG1522	DNA-binding transcriptional activator DecR
JHHNKHIK_01317	CDS	1095	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
JHHNKHIK_01318	CDS	3375				hypothetical protein
JHHNKHIK_01319	CDS	714			COG2968	26 kDa periplasmic immunogenic protein
JHHNKHIK_01320	CDS	1281		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
JHHNKHIK_01321	CDS	279				hypothetical protein
JHHNKHIK_01322	CDS	1278	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
JHHNKHIK_01323	CDS	426				hypothetical protein
JHHNKHIK_01324	CDS	366	ble			Bleomycin resistance protein
JHHNKHIK_01325	CDS	1203		2.6.1.1		Aspartate/prephenate aminotransferase
JHHNKHIK_01326	CDS	399				hypothetical protein
JHHNKHIK_01327	CDS	282				hypothetical protein
JHHNKHIK_01328	CDS	2535				hypothetical protein
JHHNKHIK_01329	CDS	1125				hypothetical protein
JHHNKHIK_01330	CDS	1290				hypothetical protein
JHHNKHIK_01331	CDS	600	ribE	2.5.1.9		Riboflavin synthase
JHHNKHIK_01332	CDS	552				hypothetical protein
