locus_tag	ftype	length_bp	gene	EC_number	COG	product
GHOGCMKG_01092	CDS	630				hypothetical protein
GHOGCMKG_01093	CDS	609				hypothetical protein
GHOGCMKG_01094	CDS	759				hypothetical protein
GHOGCMKG_01095	CDS	486				hypothetical protein
GHOGCMKG_01096	CDS	282				hypothetical protein
GHOGCMKG_01097	CDS	573	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
GHOGCMKG_01098	CDS	903				hypothetical protein
GHOGCMKG_01099	CDS	744				hypothetical protein
GHOGCMKG_01100	CDS	1164	rlmL_2	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
GHOGCMKG_01101	CDS	1383				hypothetical protein
GHOGCMKG_01102	CDS	1350	iolG_7	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GHOGCMKG_01103	CDS	3018				TonB-dependent receptor P3
GHOGCMKG_01104	CDS	1677				hypothetical protein
GHOGCMKG_01105	CDS	1026	ccpA_1		COG1609	Catabolite control protein A
GHOGCMKG_01106	CDS	1440	uxaC	5.3.1.12	COG1904	Uronate isomerase
GHOGCMKG_01107	CDS	822	uxuB	1.-.-.-	COG1028	putative oxidoreductase UxuB
GHOGCMKG_01108	CDS	1182	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
GHOGCMKG_01109	CDS	579	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
GHOGCMKG_01110	CDS	1782	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
GHOGCMKG_01111	CDS	861				hypothetical protein
GHOGCMKG_01112	CDS	723				hypothetical protein
GHOGCMKG_01113	CDS	1389	speA	4.1.1.19		Biosynthetic arginine decarboxylase
GHOGCMKG_01114	CDS	378				hypothetical protein
GHOGCMKG_01115	CDS	444				hypothetical protein
GHOGCMKG_01116	CDS	951	rocF	3.5.3.1	COG0010	Arginase
GHOGCMKG_01117	CDS	405				hypothetical protein
GHOGCMKG_01118	CDS	1791	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
GHOGCMKG_01119	CDS	585	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
GHOGCMKG_01120	CDS	876	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GHOGCMKG_01121	CDS	855				hypothetical protein
GHOGCMKG_01122	CDS	354	yciH		COG0023	putative protein YciH
GHOGCMKG_01123	CDS	726				hypothetical protein
GHOGCMKG_01124	CDS	564				hypothetical protein
GHOGCMKG_01125	CDS	480				hypothetical protein
GHOGCMKG_01126	CDS	2433	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
GHOGCMKG_01127	CDS	492				hypothetical protein
GHOGCMKG_01128	CDS	1158	zraR_3		COG2204	Transcriptional regulatory protein ZraR
GHOGCMKG_01129	CDS	120				hypothetical protein
GHOGCMKG_01130	CDS	996				hypothetical protein
GHOGCMKG_01131	CDS	681				hypothetical protein
GHOGCMKG_01132	CDS	2382	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
GHOGCMKG_01133	CDS	1116	ald_1	1.4.1.1		Alanine dehydrogenase
GHOGCMKG_01134	CDS	339				hypothetical protein
GHOGCMKG_01135	CDS	534				hypothetical protein
GHOGCMKG_01136	CDS	600				hypothetical protein
GHOGCMKG_01137	CDS	624				hypothetical protein
GHOGCMKG_01138	CDS	1551				hypothetical protein
GHOGCMKG_01139	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
GHOGCMKG_01140	CDS	390				hypothetical protein
GHOGCMKG_01141	CDS	1344	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
GHOGCMKG_01142	CDS	1230				IS256 family transposase ISSde5
GHOGCMKG_01143	CDS	855	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GHOGCMKG_01144	CDS	513	rpoE_1		COG1595	ECF RNA polymerase sigma-E factor
GHOGCMKG_01145	CDS	588				hypothetical protein
GHOGCMKG_01146	CDS	1038	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
GHOGCMKG_01147	CDS	627				hypothetical protein
GHOGCMKG_01148	CDS	708				hypothetical protein
GHOGCMKG_01149	CDS	660				hypothetical protein
GHOGCMKG_01150	CDS	672	ycgM		COG0179	putative protein YcgM
GHOGCMKG_01151	CDS	1878				hypothetical protein
GHOGCMKG_01152	CDS	450	bcp_2	1.11.1.15	COG1225	Putative peroxiredoxin bcp
GHOGCMKG_01153	CDS	852	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
GHOGCMKG_01154	CDS	963	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
GHOGCMKG_01155	CDS	153				hypothetical protein
GHOGCMKG_01156	CDS	156				hypothetical protein
GHOGCMKG_01157	CDS	294				hypothetical protein
GHOGCMKG_01158	CDS	549				hypothetical protein
GHOGCMKG_01159	CDS	1551				hypothetical protein
GHOGCMKG_01160	CDS	2523				hypothetical protein
GHOGCMKG_01161	CDS	624				hypothetical protein
GHOGCMKG_01162	CDS	486				hypothetical protein
GHOGCMKG_01163	CDS	1665				hypothetical protein
GHOGCMKG_01164	CDS	261				hypothetical protein
GHOGCMKG_01165	CDS	3225	tri1_2	3.4.21.-	COG0793	Tricorn protease 
GHOGCMKG_01166	CDS	381				hypothetical protein
GHOGCMKG_01167	CDS	1002	alx		COG0861	Putative membrane-bound redox modulator Alx
GHOGCMKG_01168	CDS	339				hypothetical protein
GHOGCMKG_01169	CDS	456				hypothetical protein
GHOGCMKG_01170	CDS	1389				hypothetical protein
GHOGCMKG_01171	CDS	1623				hypothetical protein
GHOGCMKG_01172	CDS	2145				hypothetical protein
GHOGCMKG_01173	CDS	1167				hypothetical protein
GHOGCMKG_01174	CDS	867				hypothetical protein
GHOGCMKG_01175	CDS	960				hypothetical protein
GHOGCMKG_01176	CDS	621				hypothetical protein
GHOGCMKG_01177	CDS	1317	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
GHOGCMKG_01178	CDS	1644	tldD	3.4.-.-	COG0312	Metalloprotease TldD
GHOGCMKG_01179	CDS	639				hypothetical protein
GHOGCMKG_01180	CDS	402				hypothetical protein
GHOGCMKG_01181	CDS	186				hypothetical protein
GHOGCMKG_01182	CDS	1338	dadD	3.5.4.31		5'-deoxyadenosine deaminase
GHOGCMKG_01183	CDS	1071				hypothetical protein
GHOGCMKG_01184	CDS	735	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GHOGCMKG_01185	CDS	1050				hypothetical protein
GHOGCMKG_01186	CDS	405				hypothetical protein
GHOGCMKG_01187	CDS	1344	iolG_8	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GHOGCMKG_01188	CDS	768				hypothetical protein
GHOGCMKG_01189	CDS	2544				hypothetical protein
GHOGCMKG_01190	CDS	408				hypothetical protein
GHOGCMKG_01191	CDS	504				hypothetical protein
GHOGCMKG_01192	CDS	768				hypothetical protein
GHOGCMKG_01193	CDS	1401				hypothetical protein
GHOGCMKG_01194	CDS	372				hypothetical protein
GHOGCMKG_01195	CDS	1050	acr3		COG0798	Arsenical-resistance protein Acr3
GHOGCMKG_01196	CDS	624	arsC	1.20.4.4		Arsenate reductase
GHOGCMKG_01197	CDS	471				hypothetical protein
GHOGCMKG_01198	CDS	339				hypothetical protein
GHOGCMKG_01199	CDS	837				hypothetical protein
GHOGCMKG_01200	CDS	2391				hypothetical protein
GHOGCMKG_01201	CDS	531				hypothetical protein
GHOGCMKG_01202	CDS	411				hypothetical protein
GHOGCMKG_01203	CDS	645				hypothetical protein
GHOGCMKG_01204	CDS	609				hypothetical protein
GHOGCMKG_01205	CDS	1182	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GHOGCMKG_01206	CDS	1026	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
GHOGCMKG_01207	CDS	1110				hypothetical protein
GHOGCMKG_01208	CDS	942	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GHOGCMKG_01209	CDS	378				hypothetical protein
GHOGCMKG_01210	CDS	924	rnz	3.1.26.11	COG1234	Ribonuclease Z
GHOGCMKG_01211	CDS	792				queuosine precursor transporter
GHOGCMKG_01212	CDS	1836	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
GHOGCMKG_01213	CDS	729	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GHOGCMKG_01214	CDS	354				hypothetical protein
GHOGCMKG_01215	CDS	1128				hypothetical protein
GHOGCMKG_01216	CDS	552				hypothetical protein
GHOGCMKG_01217	CDS	852	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
GHOGCMKG_01218	CDS	522				hypothetical protein
GHOGCMKG_01219	CDS	954	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
GHOGCMKG_01220	CDS	2703	metH_1	2.1.1.13	COG0646	Methionine synthase
GHOGCMKG_01221	CDS	1056	metH_2	2.1.1.13	COG0646	Methionine synthase
GHOGCMKG_01222	CDS	684				hypothetical protein
GHOGCMKG_01223	CDS	564				hypothetical protein
GHOGCMKG_01224	CDS	4314	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
GHOGCMKG_01225	CDS	321				hypothetical protein
GHOGCMKG_01226	CDS	243				hypothetical protein
GHOGCMKG_01227	CDS	1254				hypothetical protein
GHOGCMKG_01228	CDS	639	nudL	3.6.1.-		putative Nudix hydrolase NudL
GHOGCMKG_01229	CDS	678				hypothetical protein
GHOGCMKG_01230	CDS	105				hypothetical protein
GHOGCMKG_01231	CDS	1725	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
GHOGCMKG_01232	CDS	1125				hypothetical protein
GHOGCMKG_01233	CDS	1146	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
GHOGCMKG_01234	CDS	1215				hypothetical protein
GHOGCMKG_01235	CDS	768				hypothetical protein
GHOGCMKG_01236	CDS	555				hypothetical protein
GHOGCMKG_01237	CDS	1179				hypothetical protein
GHOGCMKG_01238	CDS	168				hypothetical protein
GHOGCMKG_01239	CDS	1344				hypothetical protein
GHOGCMKG_01240	CDS	375	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
GHOGCMKG_01241	CDS	738				hypothetical protein
GHOGCMKG_01242	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
GHOGCMKG_01243	CDS	2766				hypothetical protein
GHOGCMKG_01244	CDS	717	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
GHOGCMKG_01245	CDS	549	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
GHOGCMKG_01246	CDS	966	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
GHOGCMKG_01247	CDS	507				hypothetical protein
GHOGCMKG_01248	CDS	948	prfB		COG1186	Peptide chain release factor RF2
GHOGCMKG_01249	CDS	1218	yfcJ_1			putative MFS-type transporter YfcJ
GHOGCMKG_01250	CDS	1350				hypothetical protein
GHOGCMKG_01251	CDS	1368	norM		COG0534	Multidrug resistance protein NorM
GHOGCMKG_01252	CDS	543	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
GHOGCMKG_01253	CDS	483	lrp		COG1522	Leucine-responsive regulatory protein
GHOGCMKG_01254	CDS	1197				hypothetical protein
GHOGCMKG_01255	CDS	648				hypothetical protein
GHOGCMKG_01256	CDS	1470	cry2		COG0415	Cryptochrome-like protein cry2
GHOGCMKG_01257	CDS	285				hypothetical protein
GHOGCMKG_01258	CDS	1518				hypothetical protein
GHOGCMKG_01259	CDS	336	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GHOGCMKG_01260	CDS	258				hypothetical protein
GHOGCMKG_01261	CDS	876				hypothetical protein
GHOGCMKG_01262	CDS	807				hypothetical protein
GHOGCMKG_01263	CDS	804				hypothetical protein
GHOGCMKG_01264	CDS	657	ntcA_1			Global nitrogen regulator
GHOGCMKG_01265	CDS	1263				hypothetical protein
GHOGCMKG_01266	CDS	4224				hypothetical protein
GHOGCMKG_01267	CDS	5319				hypothetical protein
GHOGCMKG_01268	CDS	2412	btuB_4			Vitamin B12 transporter BtuB
GHOGCMKG_01269	CDS	585				hypothetical protein
GHOGCMKG_01270	CDS	246				hypothetical protein
GHOGCMKG_01271	CDS	2133	feoB		COG0370	Fe(2+) transporter FeoB
GHOGCMKG_01272	CDS	117				hypothetical protein
GHOGCMKG_01273	CDS	1476				hypothetical protein
GHOGCMKG_01274	CDS	498				hypothetical protein
GHOGCMKG_01275	CDS	417				hypothetical protein
GHOGCMKG_01276	CDS	546	sigW_3		COG1595	ECF RNA polymerase sigma factor SigW
GHOGCMKG_01277	CDS	360				hypothetical protein
GHOGCMKG_01278	CDS	429				hypothetical protein
GHOGCMKG_01279	CDS	426	mscL		COG1970	Large-conductance mechanosensitive channel
GHOGCMKG_01280	CDS	2043	ptrB	3.4.21.83	COG1770	Protease 2
GHOGCMKG_01281	CDS	372	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
GHOGCMKG_01282	CDS	987	pfkA_1	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
GHOGCMKG_01283	CDS	5373				hypothetical protein
GHOGCMKG_01284	CDS	654				hypothetical protein
GHOGCMKG_01285	CDS	168				hypothetical protein
GHOGCMKG_01286	CDS	483				hypothetical protein
GHOGCMKG_01287	CDS	1017				hypothetical protein
GHOGCMKG_01288	CDS	1581		3.2.1.1	COG0366	Alpha-amylase
GHOGCMKG_01289	CDS	1062	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
GHOGCMKG_01290	CDS	2802	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
GHOGCMKG_01291	CDS	270				hypothetical protein
GHOGCMKG_01292	CDS	1029	ccpA_2		COG1609	Catabolite control protein A
GHOGCMKG_01293	CDS	2439		2.4.1.161	COG1501	Oligosaccharide 4-alpha-D-glucosyltransferase
GHOGCMKG_01294	CDS	1329				hypothetical protein
GHOGCMKG_01295	CDS	873				hypothetical protein
GHOGCMKG_01296	CDS	2004	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
GHOGCMKG_01297	CDS	783	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
GHOGCMKG_01298	CDS	639				hypothetical protein
GHOGCMKG_01299	CDS	1212	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GHOGCMKG_01300	CDS	1938	dnaG	2.7.7.-		DNA primase
GHOGCMKG_01301	CDS	1095	apbC		COG0489	Iron-sulfur cluster carrier protein
GHOGCMKG_01302	CDS	249	nfuA_1		COG0316	Fe/S biogenesis protein NfuA
GHOGCMKG_01303	CDS	3072				hypothetical protein
GHOGCMKG_01304	CDS	756				hypothetical protein
GHOGCMKG_01305	CDS	1842				hypothetical protein
GHOGCMKG_01306	CDS	297		2.8.1.-	COG0607	Sulfurtransferase
GHOGCMKG_01307	CDS	1110				hypothetical protein
GHOGCMKG_01308	CDS	630	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
GHOGCMKG_01309	tRNA	76				tRNA-Met(cat)
GHOGCMKG_01310	CDS	2751	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
GHOGCMKG_01311	CDS	1407	xylE_2			D-xylose-proton symporter
GHOGCMKG_01312	CDS	3150				TonB-dependent receptor P26
GHOGCMKG_01313	CDS	1740				hypothetical protein
GHOGCMKG_01314	CDS	1512	sacC_2	3.2.1.80	COG1621	Levanase
GHOGCMKG_01315	CDS	1344	xylE_3			D-xylose-proton symporter
GHOGCMKG_01316	CDS	399				hypothetical protein
GHOGCMKG_01317	CDS	294				hypothetical protein
GHOGCMKG_01318	CDS	486				hypothetical protein
GHOGCMKG_01319	CDS	555				hypothetical protein
GHOGCMKG_01320	CDS	249				hypothetical protein
GHOGCMKG_01321	CDS	231				hypothetical protein
GHOGCMKG_01322	CDS	285				hypothetical protein
GHOGCMKG_01323	CDS	774				hypothetical protein
GHOGCMKG_01324	CDS	243				hypothetical protein
GHOGCMKG_01325	CDS	2307	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
GHOGCMKG_01326	CDS	411	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
GHOGCMKG_01327	CDS	354	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
GHOGCMKG_01328	CDS	1437	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
GHOGCMKG_01329	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
GHOGCMKG_01330	CDS	273	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
GHOGCMKG_01331	CDS	360	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
GHOGCMKG_01332	CDS	942				hypothetical protein
GHOGCMKG_01333	CDS	1164				hypothetical protein
GHOGCMKG_01334	CDS	1263	luxQ_1	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
GHOGCMKG_01335	CDS	573				hypothetical protein
GHOGCMKG_01336	CDS	1071	iolG_9	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GHOGCMKG_01337	CDS	4341	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
GHOGCMKG_01338	CDS	1986	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
GHOGCMKG_01339	CDS	435	rcp1_2			Response regulator rcp1
GHOGCMKG_01340	CDS	1029	rssB_1			Regulator of RpoS
GHOGCMKG_01341	CDS	387				hypothetical protein
GHOGCMKG_01342	CDS	759	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
GHOGCMKG_01343	CDS	864		4.3.2.3		Ureidoglycolate lyase
GHOGCMKG_01344	CDS	825				hypothetical protein
GHOGCMKG_01345	CDS	771	linC_2	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
GHOGCMKG_01346	CDS	1365	fucP_2		COG0738	L-fucose-proton symporter
GHOGCMKG_01347	CDS	336		5.1.3.29		L-fucose mutarotase
GHOGCMKG_01348	CDS	918	axeA1_1	3.1.1.72	COG0657	Acetylxylan esterase
GHOGCMKG_01349	CDS	696				hypothetical protein
GHOGCMKG_01350	CDS	747				hypothetical protein
GHOGCMKG_01351	CDS	222				hypothetical protein
GHOGCMKG_01352	CDS	348	ndoA_1	3.1.27.-	COG2337	Endoribonuclease EndoA
GHOGCMKG_01353	CDS	1638				hypothetical protein
GHOGCMKG_01354	CDS	1083				hypothetical protein
GHOGCMKG_01355	CDS	1362	iolG_10	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GHOGCMKG_01356	CDS	891				hypothetical protein
GHOGCMKG_01357	CDS	369	ssb_1		COG0629	Single-stranded DNA-binding protein
GHOGCMKG_01358	CDS	333				hypothetical protein
GHOGCMKG_01359	CDS	1533	bicA		COG0659	Bicarbonate transporter BicA
GHOGCMKG_01360	CDS	1065				hypothetical protein
GHOGCMKG_01361	CDS	690				hypothetical protein
GHOGCMKG_01362	CDS	1458				hypothetical protein
GHOGCMKG_01363	CDS	1392	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
GHOGCMKG_01364	CDS	684	cusR_2		COG0745	Transcriptional regulatory protein CusR
GHOGCMKG_01365	CDS	2208		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
GHOGCMKG_01366	CDS	888				hypothetical protein
GHOGCMKG_01367	CDS	975	pfkA_2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
GHOGCMKG_01368	CDS	336				hypothetical protein
GHOGCMKG_01369	CDS	1053	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GHOGCMKG_01370	CDS	756	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
GHOGCMKG_01371	CDS	378	divK			Polar-differentiation response regulator DivK
GHOGCMKG_01372	CDS	279				hypothetical protein
GHOGCMKG_01373	CDS	765	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GHOGCMKG_01374	CDS	1581				hypothetical protein
GHOGCMKG_01375	CDS	363				hypothetical protein
GHOGCMKG_01376	CDS	777	lytR_3		COG3279	Sensory transduction protein LytR
GHOGCMKG_01377	CDS	885				hypothetical protein
GHOGCMKG_01378	CDS	1863				hypothetical protein
GHOGCMKG_01379	CDS	1431	pyk	2.7.1.40	COG0469	Pyruvate kinase
GHOGCMKG_01380	CDS	429				hypothetical protein
GHOGCMKG_01381	CDS	237	acpP		COG0236	Acyl carrier protein
GHOGCMKG_01382	CDS	1251	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GHOGCMKG_01383	CDS	741	rnc	3.1.26.3		Ribonuclease 3
GHOGCMKG_01384	CDS	1485	nadE_1	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
GHOGCMKG_01385	CDS	396	nadE_2	6.3.5.1		Glutamine-dependent NAD(+) synthetase
GHOGCMKG_01386	CDS	1104	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GHOGCMKG_01387	CDS	225			COG0759	Putative membrane protein insertion efficiency factor
GHOGCMKG_01388	CDS	1572				hypothetical protein
GHOGCMKG_01389	CDS	819				hypothetical protein
GHOGCMKG_01390	CDS	2094				hypothetical protein
GHOGCMKG_01391	CDS	2415				hypothetical protein
GHOGCMKG_01392	CDS	1206				hypothetical protein
GHOGCMKG_01393	CDS	411				hypothetical protein
GHOGCMKG_01394	CDS	1644	cstA_1		COG1966	Peptide transporter CstA
GHOGCMKG_01395	CDS	2007				hypothetical protein
GHOGCMKG_01396	CDS	1689				hypothetical protein
GHOGCMKG_01397	CDS	753				hypothetical protein
GHOGCMKG_01398	CDS	1407	iolG_11	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GHOGCMKG_01399	CDS	1809				hypothetical protein
GHOGCMKG_01400	CDS	1680				SusD-like protein P2
GHOGCMKG_01401	CDS	3429				TonB-dependent receptor P26
GHOGCMKG_01402	CDS	453				hypothetical protein
GHOGCMKG_01403	CDS	582				hypothetical protein
GHOGCMKG_01404	CDS	636				hypothetical protein
GHOGCMKG_01405	CDS	951				hypothetical protein
GHOGCMKG_01406	CDS	354				hypothetical protein
GHOGCMKG_01407	CDS	606				hypothetical protein
GHOGCMKG_01408	CDS	1341				hypothetical protein
GHOGCMKG_01409	CDS	2037	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
GHOGCMKG_01410	CDS	1095	yhhT_1		COG0628	Putative transport protein YhhT
GHOGCMKG_01411	CDS	933				hypothetical protein
GHOGCMKG_01412	CDS	2934	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
GHOGCMKG_01413	CDS	1218				hypothetical protein
GHOGCMKG_01414	CDS	2265	acnM	4.2.1.3	COG1048	Aconitate hydratase A
GHOGCMKG_01415	CDS	1317	atoE		COG2031	Putative short-chain fatty acid transporter
GHOGCMKG_01416	CDS	1782	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
GHOGCMKG_01417	CDS	1029				hypothetical protein
GHOGCMKG_01418	CDS	348	fdx		COG1145	Ferredoxin
GHOGCMKG_01419	CDS	330				hypothetical protein
GHOGCMKG_01420	CDS	1095				hypothetical protein
GHOGCMKG_01421	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
GHOGCMKG_01422	CDS	900				hypothetical protein
GHOGCMKG_01423	CDS	1275				hypothetical protein
GHOGCMKG_01424	CDS	1926	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
GHOGCMKG_01425	CDS	1188				hypothetical protein
GHOGCMKG_01426	CDS	351				hypothetical protein
GHOGCMKG_01427	CDS	351				hypothetical protein
GHOGCMKG_01428	CDS	1320	ubiB	2.7.-.-		protein kinase UbiB
GHOGCMKG_01429	CDS	666				hypothetical protein
GHOGCMKG_01430	CDS	543	hslV	3.4.25.2		ATP-dependent protease subunit HslV
GHOGCMKG_01431	CDS	1593				hypothetical protein
GHOGCMKG_01432	CDS	960				hypothetical protein
GHOGCMKG_01433	CDS	699	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
GHOGCMKG_01434	CDS	999	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GHOGCMKG_01435	CDS	576				hypothetical protein
GHOGCMKG_01436	CDS	1545				hypothetical protein
GHOGCMKG_01437	CDS	162				hypothetical protein
GHOGCMKG_01438	CDS	522				hypothetical protein
GHOGCMKG_01439	CDS	1248	nanK	2.7.1.60		N-acetylmannosamine kinase
GHOGCMKG_01440	CDS	1425		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
GHOGCMKG_01441	CDS	858				hypothetical protein
GHOGCMKG_01442	CDS	1137	chiA1	3.2.1.14		Chitinase A1
GHOGCMKG_01443	CDS	2163	glnA	6.3.1.2		Glutamine synthetase
GHOGCMKG_01444	CDS	171				hypothetical protein
GHOGCMKG_01445	CDS	1320	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GHOGCMKG_01446	CDS	93				hypothetical protein
GHOGCMKG_01447	CDS	2010	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
GHOGCMKG_01448	CDS	1221				hypothetical protein
GHOGCMKG_01449	CDS	756				hypothetical protein
GHOGCMKG_01450	CDS	300				hypothetical protein
GHOGCMKG_01451	CDS	351				hypothetical protein
GHOGCMKG_01452	CDS	768				hypothetical protein
GHOGCMKG_01453	CDS	120				hypothetical protein
GHOGCMKG_01454	CDS	399				hypothetical protein
GHOGCMKG_01455	CDS	678				hypothetical protein
GHOGCMKG_01456	CDS	366				hypothetical protein
GHOGCMKG_01457	CDS	840				hypothetical protein
GHOGCMKG_01458	CDS	3192	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
GHOGCMKG_01459	CDS	381				hypothetical protein
GHOGCMKG_01460	CDS	1008	amyS_1	3.2.1.1		Alpha-amylase
GHOGCMKG_01461	CDS	432	amyS_2	3.2.1.1		Alpha-amylase
GHOGCMKG_01462	CDS	882				hypothetical protein
GHOGCMKG_01463	CDS	3405	acrB		COG0841	Multidrug efflux pump subunit AcrB
GHOGCMKG_01464	CDS	1134	mdtA_3			Multidrug resistance protein MdtA
GHOGCMKG_01465	CDS	1359	bepC			Outer membrane efflux protein BepC
GHOGCMKG_01466	CDS	609				hypothetical protein
GHOGCMKG_01467	CDS	138				hypothetical protein
GHOGCMKG_01468	CDS	813	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GHOGCMKG_01469	CDS	3681	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
GHOGCMKG_01470	CDS	732				hypothetical protein
GHOGCMKG_01471	CDS	510				hypothetical protein
GHOGCMKG_01472	CDS	1800				hypothetical protein
GHOGCMKG_01473	CDS	465	greB		COG0782	Transcription elongation factor GreB
GHOGCMKG_01474	CDS	507				hypothetical protein
GHOGCMKG_01475	CDS	231				hypothetical protein
GHOGCMKG_01476	CDS	426				hypothetical protein
GHOGCMKG_01477	CDS	2829	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
GHOGCMKG_01478	CDS	417				hypothetical protein
GHOGCMKG_01479	CDS	255				hypothetical protein
GHOGCMKG_01480	CDS	198				hypothetical protein
GHOGCMKG_01481	CDS	1137				hypothetical protein
GHOGCMKG_01482	CDS	780				hypothetical protein
