locus_tag	ftype	length_bp	gene	EC_number	COG	product
LENODDMK_00375	CDS	351				hypothetical protein
LENODDMK_00376	CDS	246				hypothetical protein
LENODDMK_00377	CDS	618				hypothetical protein
LENODDMK_00378	CDS	2064	nhaP2			K(+)/H(+) antiporter NhaP2
LENODDMK_00379	tRNA	77				tRNA-Arg(ccg)
LENODDMK_00380	CDS	312				hypothetical protein
LENODDMK_00381	CDS	672	speE	2.5.1.16		Polyamine aminopropyltransferase
LENODDMK_00382	CDS	2175		5.1.3.11		Cellobiose 2-epimerase
LENODDMK_00383	CDS	1305	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
LENODDMK_00384	CDS	333				hypothetical protein
LENODDMK_00385	CDS	909	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
LENODDMK_00386	CDS	1449	selO	2.7.7.-		Protein adenylyltransferase SelO
LENODDMK_00387	CDS	786		1.10.3.-	COG1496	Polyphenol oxidase
LENODDMK_00388	CDS	1134				hypothetical protein
LENODDMK_00389	CDS	810	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
LENODDMK_00390	CDS	615				hypothetical protein
LENODDMK_00391	CDS	2097				hypothetical protein
LENODDMK_00392	CDS	1011	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
LENODDMK_00393	CDS	897	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
LENODDMK_00394	CDS	588				hypothetical protein
LENODDMK_00395	CDS	474				hypothetical protein
LENODDMK_00396	CDS	561	nfuA			Fe/S biogenesis protein NfuA
LENODDMK_00397	CDS	627	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
LENODDMK_00398	CDS	657				hypothetical protein
LENODDMK_00399	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
LENODDMK_00400	CDS	423	fur		COG0735	Ferric uptake regulation protein
LENODDMK_00401	CDS	1395	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LENODDMK_00402	CDS	999			COG1702	PhoH-like protein
LENODDMK_00403	CDS	462	ybeY	3.1.-.-		Endoribonuclease YbeY
LENODDMK_00404	CDS	912	tlyC		COG1253	Hemolysin C
LENODDMK_00405	CDS	1617	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
LENODDMK_00406	CDS	414				hypothetical protein
LENODDMK_00407	CDS	1173	metK	2.5.1.6		S-adenosylmethionine synthase
LENODDMK_00408	CDS	690	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
LENODDMK_00409	CDS	771	ybhL		COG0670	Inner membrane protein YbhL
LENODDMK_00410	CDS	327				hypothetical protein
LENODDMK_00411	CDS	765	yxlF_1	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
LENODDMK_00412	CDS	741				hypothetical protein
LENODDMK_00413	CDS	1839				hypothetical protein
LENODDMK_00414	CDS	1038				hypothetical protein
LENODDMK_00415	CDS	732				hypothetical protein
LENODDMK_00416	CDS	744				hypothetical protein
LENODDMK_00417	CDS	717	yciB			intracellular septation protein A
LENODDMK_00418	CDS	846				hypothetical protein
LENODDMK_00419	CDS	1161	ftsY		COG0552	Signal recognition particle receptor FtsY
LENODDMK_00420	CDS	1335	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LENODDMK_00421	CDS	3195	mdtF		COG0841	Multidrug resistance protein MdtF
LENODDMK_00422	CDS	1158	mexA_1			Multidrug resistance protein MexA
LENODDMK_00423	CDS	1776	tamA		COG0729	Translocation and assembly module subunit TamA
LENODDMK_00424	CDS	4125				hypothetical protein
LENODDMK_00425	CDS	651	btuE	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
LENODDMK_00426	CDS	1140				hypothetical protein
LENODDMK_00427	CDS	570				hypothetical protein
LENODDMK_00428	CDS	1095	mexA_2			Multidrug resistance protein MexA
LENODDMK_00429	CDS	3114	mdtB			Multidrug resistance protein MdtB
LENODDMK_00430	CDS	780				hypothetical protein
LENODDMK_00431	CDS	207				hypothetical protein
LENODDMK_00432	CDS	864				hypothetical protein
LENODDMK_00433	CDS	414				hypothetical protein
LENODDMK_00434	CDS	438				hypothetical protein
LENODDMK_00435	CDS	345	bigR		COG0640	Biofilm growth-associated repressor
LENODDMK_00436	CDS	870		3.-.-.-		putative metallo-hydrolase
LENODDMK_00437	CDS	432	blh	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
LENODDMK_00438	CDS	1707			COG0659	putative sulfate transporter
LENODDMK_00439	CDS	2421	gyrB_1	5.6.2.2		DNA gyrase subunit B
LENODDMK_00440	CDS	627	leuE		COG1280	Leucine efflux protein
LENODDMK_00441	CDS	2775	polA	2.7.7.7	COG0258	DNA polymerase I
LENODDMK_00442	CDS	837	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
LENODDMK_00443	CDS	1176	dnaJ_1		COG0484	Chaperone protein DnaJ
LENODDMK_00444	CDS	1911	dnaK			Chaperone protein DnaK
LENODDMK_00445	CDS	687				hypothetical protein
LENODDMK_00446	CDS	636	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
LENODDMK_00447	CDS	354				hypothetical protein
LENODDMK_00448	CDS	363				hypothetical protein
LENODDMK_00449	CDS	663	grpE			Protein GrpE
LENODDMK_00450	CDS	1071	hrcA		COG1420	Heat-inducible transcription repressor HrcA
LENODDMK_00451	CDS	372				hypothetical protein
LENODDMK_00452	CDS	723	rph	2.7.7.56	COG0689	Ribonuclease PH
LENODDMK_00453	CDS	1197				hypothetical protein
LENODDMK_00454	CDS	318				hypothetical protein
LENODDMK_00455	CDS	465	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
LENODDMK_00456	CDS	639				hypothetical protein
LENODDMK_00457	CDS	870	ada_1		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
LENODDMK_00458	CDS	525				hypothetical protein
LENODDMK_00459	CDS	750	lolA			Outer-membrane lipoprotein carrier protein
LENODDMK_00460	CDS	426				hypothetical protein
LENODDMK_00461	CDS	237				hypothetical protein
LENODDMK_00462	CDS	552				hypothetical protein
LENODDMK_00463	CDS	117				hypothetical protein
LENODDMK_00464	CDS	624		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
LENODDMK_00465	CDS	1155	hemW		COG0635	Heme chaperone HemW
LENODDMK_00466	CDS	1350				hypothetical protein
LENODDMK_00467	CDS	390				hypothetical protein
LENODDMK_00468	CDS	1557	comM		COG0606	Competence protein ComM
LENODDMK_00469	CDS	1899	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
LENODDMK_00470	CDS	1431	ampG		COG0477	Anhydromuropeptide permease
LENODDMK_00471	CDS	2274	tme_1	1.1.1.40	COG0280	NADP-dependent malic enzyme
LENODDMK_00472	CDS	2694	mutS		COG0249	DNA mismatch repair protein MutS
LENODDMK_00473	CDS	780		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
LENODDMK_00474	CDS	1083				hypothetical protein
LENODDMK_00475	CDS	2823	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
LENODDMK_00476	CDS	1602	murJ		COG0728	putative lipid II flippase MurJ
LENODDMK_00477	CDS	1038	trpS	6.1.1.2		Tryptophan--tRNA ligase
LENODDMK_00478	CDS	639				hypothetical protein
LENODDMK_00479	CDS	1233	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
LENODDMK_00480	CDS	384	vsr	3.1.-.-	COG3727	Very short patch repair protein
LENODDMK_00481	CDS	1368				hypothetical protein
LENODDMK_00482	CDS	1809	lepA	3.6.5.-		Elongation factor 4
LENODDMK_00483	CDS	462				hypothetical protein
LENODDMK_00484	CDS	648				hypothetical protein
LENODDMK_00485	CDS	2394	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
LENODDMK_00486	CDS	1083	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
LENODDMK_00487	CDS	360	rplT		COG0292	50S ribosomal protein L20
LENODDMK_00488	CDS	204	rpmI		COG0291	50S ribosomal protein L35
LENODDMK_00489	CDS	1773				hypothetical protein
LENODDMK_00490	CDS	1023				hypothetical protein
LENODDMK_00491	CDS	462	infC		COG0290	Translation initiation factor IF-3
LENODDMK_00492	CDS	987				hypothetical protein
LENODDMK_00493	CDS	1158	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LENODDMK_00494	CDS	762				hypothetical protein
LENODDMK_00495	CDS	567				hypothetical protein
LENODDMK_00496	CDS	1242				hypothetical protein
LENODDMK_00497	CDS	486				hypothetical protein
LENODDMK_00498	CDS	540				hypothetical protein
LENODDMK_00499	CDS	1035				hypothetical protein
LENODDMK_00500	CDS	909	parB			Chromosome-partitioning protein ParB
LENODDMK_00501	CDS	852	parA			Chromosome partitioning protein ParA
LENODDMK_00502	CDS	648	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
LENODDMK_00503	CDS	1902	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
LENODDMK_00504	CDS	1326	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
LENODDMK_00505	CDS	237				hypothetical protein
LENODDMK_00506	CDS	681	clcD	3.1.1.45		Carboxymethylenebutenolidase
LENODDMK_00507	CDS	630				hypothetical protein
LENODDMK_00508	CDS	1329	rho	3.6.4.-	COG1158	Transcription termination factor Rho
LENODDMK_00509	CDS	447				hypothetical protein
LENODDMK_00510	CDS	1065	hemH	4.99.1.1	COG0276	Ferrochelatase
LENODDMK_00511	CDS	1209	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
LENODDMK_00512	CDS	858	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
LENODDMK_00513	CDS	588	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
LENODDMK_00514	CDS	837	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
LENODDMK_00515	CDS	609	coaE_2	2.7.1.24	COG0237	Dephospho-CoA kinase
LENODDMK_00516	CDS	687	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
LENODDMK_00517	CDS	516	secB			Protein-export protein SecB
LENODDMK_00518	CDS	678				hypothetical protein
LENODDMK_00519	CDS	1227				hypothetical protein
LENODDMK_00520	CDS	558				hypothetical protein
LENODDMK_00521	CDS	1128	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
LENODDMK_00522	CDS	1341	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
LENODDMK_00523	CDS	522				hypothetical protein
LENODDMK_00524	CDS	687	regX3		COG0745	Sensory transduction protein regX3
LENODDMK_00525	CDS	792		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
LENODDMK_00526	CDS	561				hypothetical protein
LENODDMK_00527	CDS	414				hypothetical protein
LENODDMK_00528	tRNA	77				tRNA-Arg(cct)
LENODDMK_00529	CDS	2790				hypothetical protein
LENODDMK_00530	CDS	360				hypothetical protein
LENODDMK_00531	CDS	624				hypothetical protein
LENODDMK_00532	CDS	372				hypothetical protein
LENODDMK_00533	CDS	381				hypothetical protein
LENODDMK_00534	CDS	816				hypothetical protein
LENODDMK_00535	CDS	894	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
LENODDMK_00536	CDS	519	carD		COG1329	RNA polymerase-binding transcription factor CarD
LENODDMK_00537	CDS	342	fdxA		COG1146	Ferredoxin-2
LENODDMK_00538	CDS	294				hypothetical protein
LENODDMK_00539	CDS	2622				hypothetical protein
LENODDMK_00540	CDS	198				Antitoxin VapB32
LENODDMK_00541	CDS	369		3.1.-.-	COG1487	Ribonuclease VapC32
LENODDMK_00542	CDS	804				hypothetical protein
LENODDMK_00543	CDS	294	rpmB		COG0227	50S ribosomal protein L28
LENODDMK_00544	CDS	735				hypothetical protein
LENODDMK_00545	CDS	1695	nfdA	3.5.1.91		N-substituted formamide deformylase
LENODDMK_00546	CDS	1935	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
LENODDMK_00547	CDS	996	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
LENODDMK_00548	CDS	627	dnaJ_2			Chaperone protein DnaJ
LENODDMK_00549	CDS	270	bolA		COG0271	DNA-binding transcriptional regulator BolA
LENODDMK_00550	CDS	1143	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LENODDMK_00551	CDS	1026	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
LENODDMK_00552	CDS	735				hypothetical protein
LENODDMK_00553	CDS	969	mdh	1.1.1.37		Malate dehydrogenase
LENODDMK_00554	CDS	486				hypothetical protein
LENODDMK_00555	CDS	258				hypothetical protein
LENODDMK_00556	CDS	930				hypothetical protein
LENODDMK_00557	CDS	459				hypothetical protein
LENODDMK_00558	CDS	1452				hypothetical protein
LENODDMK_00559	CDS	1095	zapE		COG1485	Cell division protein ZapE
LENODDMK_00560	CDS	438				hypothetical protein
LENODDMK_00561	CDS	1140	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
LENODDMK_00562	CDS	273				hypothetical protein
LENODDMK_00563	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
LENODDMK_00564	CDS	324				hypothetical protein
LENODDMK_00565	CDS	426				hypothetical protein
LENODDMK_00566	CDS	855				hypothetical protein
LENODDMK_00567	CDS	1695	nfrA		COG0457	Bacteriophage adsorption protein A
LENODDMK_00568	CDS	1776				hypothetical protein
LENODDMK_00569	CDS	1179	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
LENODDMK_00570	tRNA	76				tRNA-Ala(cgc)
LENODDMK_00571	CDS	1200	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
LENODDMK_00572	CDS	411	rcp1			Response regulator rcp1
LENODDMK_00573	CDS	324				hypothetical protein
LENODDMK_00574	CDS	912	folD		COG0190	Bifunctional protein FolD protein
LENODDMK_00575	CDS	426				hypothetical protein
LENODDMK_00576	CDS	747				hypothetical protein
LENODDMK_00577	CDS	1572		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
LENODDMK_00578	CDS	582				hypothetical protein
LENODDMK_00579	tRNA	76				tRNA-Thr(cgt)
LENODDMK_00580	CDS	648	udk	2.7.1.48	COG0572	Uridine kinase
LENODDMK_00581	CDS	1542				hypothetical protein
LENODDMK_00582	CDS	1248				hypothetical protein
LENODDMK_00583	CDS	729				hypothetical protein
LENODDMK_00584	CDS	969	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
LENODDMK_00585	CDS	1086	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LENODDMK_00586	CDS	996	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
LENODDMK_00587	CDS	327				hypothetical protein
LENODDMK_00588	CDS	4926	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
LENODDMK_00589	CDS	690				hypothetical protein
LENODDMK_00590	CDS	213				hypothetical protein
LENODDMK_00591	tRNA	75				tRNA-Gly(gcc)
LENODDMK_00592	CDS	537	proX		COG3760	Prolyl-tRNA editing protein ProX
LENODDMK_00593	CDS	924				hypothetical protein
LENODDMK_00594	CDS	666				hypothetical protein
LENODDMK_00595	CDS	219				hypothetical protein
LENODDMK_00596	CDS	333				hypothetical protein
LENODDMK_00597	CDS	477				hypothetical protein
LENODDMK_00598	CDS	1722				hypothetical protein
LENODDMK_00599	CDS	702	baeR		COG0745	Transcriptional regulatory protein BaeR
LENODDMK_00600	CDS	1656	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LENODDMK_00601	CDS	405	levD		COG2893	PTS system fructose-specific EIIA component
LENODDMK_00602	CDS	264	ptsH		COG1925	Phosphocarrier protein HPr
LENODDMK_00603	CDS	1440				hypothetical protein
LENODDMK_00604	CDS	1419	ahcY	3.3.1.1		Adenosylhomocysteinase
LENODDMK_00605	CDS	870				hypothetical protein
LENODDMK_00606	CDS	366				hypothetical protein
LENODDMK_00607	CDS	504	arsC_1	1.20.4.4		Arsenate reductase
LENODDMK_00608	CDS	1062	acr3		COG0798	Arsenical-resistance protein Acr3
LENODDMK_00609	CDS	720	arsH	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
LENODDMK_00610	CDS	369				hypothetical protein
LENODDMK_00611	CDS	3432				hypothetical protein
LENODDMK_00612	CDS	405				hypothetical protein
LENODDMK_00613	CDS	1509	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
LENODDMK_00614	CDS	318				hypothetical protein
LENODDMK_00615	CDS	342				hypothetical protein
LENODDMK_00616	CDS	2226		3.4.21.26		Prolyl endopeptidase
LENODDMK_00617	CDS	810	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
LENODDMK_00618	CDS	759	nagR_1		COG2188	HTH-type transcriptional repressor NagR
LENODDMK_00619	CDS	714				hypothetical protein
LENODDMK_00620	CDS	807	folP	2.5.1.15	COG0294	Dihydropteroate synthase
LENODDMK_00621	CDS	2046	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
LENODDMK_00622	CDS	522				hypothetical protein
LENODDMK_00623	CDS	1779	atm1_1		COG5265	ATM1-type heavy metal exporter
LENODDMK_00624	CDS	678	fzlA			FtsZ-localized protein A
LENODDMK_00625	CDS	996	fieF		COG0053	Ferrous-iron efflux pump FieF
LENODDMK_00626	CDS	738	crnA	3.5.2.10		Creatinine amidohydrolase
LENODDMK_00627	CDS	528				hypothetical protein
LENODDMK_00628	CDS	1947	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LENODDMK_00629	CDS	471		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
LENODDMK_00630	CDS	543	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
LENODDMK_00631	CDS	570	rimP			Ribosome maturation factor RimP
LENODDMK_00632	CDS	1755	nusA		COG0195	Transcription termination/antitermination protein NusA
LENODDMK_00633	CDS	648				hypothetical protein
LENODDMK_00634	CDS	2565	infB			Translation initiation factor IF-2
LENODDMK_00635	CDS	462				hypothetical protein
LENODDMK_00636	CDS	369	rbfA			Ribosome-binding factor A
LENODDMK_00637	CDS	960	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
LENODDMK_00638	CDS	270	rpsO		COG0184	30S ribosomal protein S15
LENODDMK_00639	CDS	2130	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
LENODDMK_00640	CDS	657				hypothetical protein
LENODDMK_00641	CDS	258				hypothetical protein
LENODDMK_00642	CDS	888				hypothetical protein
LENODDMK_00643	CDS	2679	acnA	4.2.1.3	COG1048	Aconitate hydratase A
LENODDMK_00644	CDS	609	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
LENODDMK_00645	CDS	669	ccmB		COG2386	Heme exporter protein B
LENODDMK_00646	CDS	741	ccmC		COG0755	Heme exporter protein C
LENODDMK_00647	CDS	159				hypothetical protein
LENODDMK_00648	CDS	546	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
LENODDMK_00649	CDS	438				hypothetical protein
LENODDMK_00650	CDS	525				hypothetical protein
LENODDMK_00651	CDS	540				hypothetical protein
LENODDMK_00652	CDS	1128				hypothetical protein
LENODDMK_00653	CDS	1533	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
LENODDMK_00654	CDS	1539				hypothetical protein
LENODDMK_00655	CDS	2007	pbpF_1		COG0744	Penicillin-binding protein 1F
LENODDMK_00656	CDS	219				hypothetical protein
LENODDMK_00657	CDS	237				hypothetical protein
LENODDMK_00658	CDS	1086	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
LENODDMK_00659	CDS	1155	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LENODDMK_00660	CDS	1290	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LENODDMK_00661	CDS	570				hypothetical protein
LENODDMK_00662	CDS	672				hypothetical protein
LENODDMK_00663	CDS	525				hypothetical protein
LENODDMK_00664	CDS	741				hypothetical protein
LENODDMK_00665	CDS	888				hypothetical protein
LENODDMK_00666	CDS	171				hypothetical protein
LENODDMK_00667	CDS	159				hypothetical protein
LENODDMK_00668	CDS	771				hypothetical protein
LENODDMK_00669	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
LENODDMK_00670	CDS	201				hypothetical protein
LENODDMK_00671	CDS	1437	gltD	1.4.1.13		Glutamate synthase [NADPH] small chain
LENODDMK_00672	CDS	4518	gltB	1.4.1.13		Glutamate synthase [NADPH] large chain
LENODDMK_00673	CDS	147				hypothetical protein
LENODDMK_00674	CDS	192				hypothetical protein
LENODDMK_00675	CDS	1782	allB	3.5.2.5		Allantoinase
LENODDMK_00676	CDS	948	panS_2		COG0385	Pantothenate precursors transporter PanS
LENODDMK_00677	CDS	1830				hypothetical protein
LENODDMK_00678	CDS	1182	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
LENODDMK_00679	CDS	1299				hypothetical protein
LENODDMK_00680	CDS	1473				hypothetical protein
LENODDMK_00681	CDS	951	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
LENODDMK_00682	CDS	498				hypothetical protein
LENODDMK_00683	CDS	930				hypothetical protein
LENODDMK_00684	CDS	819	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
LENODDMK_00685	CDS	912				hypothetical protein
LENODDMK_00686	CDS	1149	mdoC	2.1.-.-		Glucans biosynthesis protein C
LENODDMK_00687	CDS	864				hypothetical protein
LENODDMK_00688	CDS	969	ephA	3.3.2.10		Epoxide hydrolase A
LENODDMK_00689	CDS	948	rarD		COG2962	Protein RarD
LENODDMK_00690	CDS	1959	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LENODDMK_00691	CDS	2214	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
LENODDMK_00692	CDS	213	cspA_1		COG1278	Cold shock protein CspA
LENODDMK_00693	CDS	300				hypothetical protein
LENODDMK_00694	CDS	312				hypothetical protein
LENODDMK_00695	CDS	456				hypothetical protein
LENODDMK_00696	CDS	765				hypothetical protein
LENODDMK_00697	CDS	387				hypothetical protein
LENODDMK_00698	CDS	474				hypothetical protein
LENODDMK_00699	CDS	621				hypothetical protein
LENODDMK_00700	CDS	1260	ycaD_1			putative MFS-type transporter YcaD
LENODDMK_00701	CDS	282				hypothetical protein
LENODDMK_00702	CDS	1197	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
LENODDMK_00703	CDS	909	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
LENODDMK_00704	CDS	507				hypothetical protein
LENODDMK_00705	CDS	1254				hypothetical protein
LENODDMK_00706	CDS	2985	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
LENODDMK_00707	CDS	1512				hypothetical protein
LENODDMK_00708	CDS	609				hypothetical protein
LENODDMK_00709	CDS	1404	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
LENODDMK_00710	CDS	570				hypothetical protein
LENODDMK_00711	CDS	714	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
LENODDMK_00712	CDS	408				hypothetical protein
LENODDMK_00713	CDS	450				hypothetical protein
LENODDMK_00714	CDS	2097				hypothetical protein
LENODDMK_00715	CDS	693	inhA	4.2.1.103		Isonitrile hydratase
LENODDMK_00716	CDS	549	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
LENODDMK_00717	CDS	1368	regB	2.7.13.3		Sensor histidine kinase RegB
LENODDMK_00718	CDS	651				hypothetical protein
LENODDMK_00719	CDS	1314				hypothetical protein
LENODDMK_00720	CDS	285				hypothetical protein
LENODDMK_00721	CDS	906				hypothetical protein
LENODDMK_00722	CDS	504				hypothetical protein
LENODDMK_00723	CDS	582	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
LENODDMK_00724	CDS	702	chrR_1		COG3806	Anti-sigma-E factor ChrR
LENODDMK_00725	CDS	1269	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
LENODDMK_00726	CDS	258				hypothetical protein
LENODDMK_00727	CDS	495				hypothetical protein
LENODDMK_00728	CDS	1839				hypothetical protein
LENODDMK_00729	CDS	726				hypothetical protein
LENODDMK_00730	CDS	495				hypothetical protein
LENODDMK_00731	tRNA	76				tRNA-Ala(ggc)
LENODDMK_00732	CDS	513				hypothetical protein
LENODDMK_00733	CDS	1353	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
LENODDMK_00734	CDS	1707	rpsA		COG0539	30S ribosomal protein S1
LENODDMK_00735	CDS	285	ihfB		COG0776	Integration host factor subunit beta
LENODDMK_00736	CDS	417	mscL		COG1970	Large-conductance mechanosensitive channel
LENODDMK_00737	CDS	633	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
LENODDMK_00738	CDS	2232	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
LENODDMK_00739	CDS	522				hypothetical protein
LENODDMK_00740	CDS	621				hypothetical protein
LENODDMK_00741	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
LENODDMK_00742	CDS	1107				hypothetical protein
LENODDMK_00743	CDS	1248				hypothetical protein
LENODDMK_00744	CDS	1281				hypothetical protein
LENODDMK_00745	CDS	867	motA		COG1291	Motility protein A
LENODDMK_00746	CDS	1800	mnmC_2		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LENODDMK_00747	CDS	849		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
LENODDMK_00748	CDS	438				hypothetical protein
LENODDMK_00749	tRNA	77				tRNA-Val(gac)
LENODDMK_00750	CDS	2973	btuB_2			Vitamin B12 transporter BtuB
LENODDMK_00751	CDS	369	cpdR			Response regulator receiver protein CpdR
LENODDMK_00752	CDS	876				hypothetical protein
LENODDMK_00753	CDS	435				hypothetical protein
LENODDMK_00754	CDS	804	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
LENODDMK_00755	CDS	699				hypothetical protein
LENODDMK_00756	CDS	1029				hypothetical protein
LENODDMK_00757	CDS	462	ibpA		COG0071	Small heat shock protein IbpA
LENODDMK_00758	CDS	2058	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
LENODDMK_00759	CDS	987	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
LENODDMK_00760	CDS	933	xerD			Tyrosine recombinase XerD
LENODDMK_00761	tRNA	92				tRNA-Arg(ccg)
LENODDMK_00762	CDS	141				hypothetical protein
LENODDMK_00763	CDS	558	aroK	2.7.1.71	COG0703	Shikimate kinase 1
LENODDMK_00764	CDS	1101	aroB_2	4.2.3.4	COG0337	3-dehydroquinate synthase
LENODDMK_00765	CDS	1284				hypothetical protein
LENODDMK_00766	CDS	525				hypothetical protein
LENODDMK_00767	CDS	294				hypothetical protein
LENODDMK_00768	CDS	876	dhmA	3.8.1.5		Haloalkane dehalogenase
LENODDMK_00769	CDS	582				hypothetical protein
LENODDMK_00770	CDS	270				hypothetical protein
LENODDMK_00771	CDS	690				hypothetical protein
LENODDMK_00772	CDS	864				hypothetical protein
