locus_tag	ftype	length_bp	gene	EC_number	COG	product
KPHNEHLD_00898	CDS	624	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
KPHNEHLD_00899	CDS	666	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
KPHNEHLD_00900	CDS	1500	trkH		COG0168	Trk system potassium uptake protein TrkH
KPHNEHLD_00901	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
KPHNEHLD_00902	CDS	594		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
KPHNEHLD_00903	CDS	1101	add	3.5.4.4	COG1816	Adenosine deaminase
KPHNEHLD_00904	CDS	603	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
KPHNEHLD_00905	CDS	855				hypothetical protein
KPHNEHLD_00906	CDS	798	udp	2.4.2.3	COG2820	Uridine phosphorylase
KPHNEHLD_00907	CDS	420	cdd	3.5.4.5	COG0295	Cytidine deaminase
KPHNEHLD_00908	CDS	1302				hypothetical protein
KPHNEHLD_00909	CDS	1149				hypothetical protein
KPHNEHLD_00910	CDS	1578	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
KPHNEHLD_00911	CDS	1092	tmpC_1		COG1744	Membrane lipoprotein TmpC
KPHNEHLD_00912	CDS	786				hypothetical protein
KPHNEHLD_00913	CDS	636				hypothetical protein
KPHNEHLD_00914	CDS	792	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
KPHNEHLD_00915	CDS	603				hypothetical protein
KPHNEHLD_00916	CDS	684				hypothetical protein
KPHNEHLD_00917	tRNA	77				tRNA-Pro(tgg)
KPHNEHLD_00918	CDS	345				hypothetical protein
KPHNEHLD_00919	CDS	1188				hypothetical protein
KPHNEHLD_00920	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KPHNEHLD_00921	CDS	846	mntB_1			Manganese transport system membrane protein MntB
KPHNEHLD_00922	CDS	882	mntB_2			Manganese transport system membrane protein MntB
KPHNEHLD_00923	CDS	765	mntB_3		COG1121	Manganese transport system ATP-binding protein MntB
KPHNEHLD_00924	CDS	1092	troA		COG0803	Periplasmic zinc-binding protein TroA
KPHNEHLD_00925	CDS	510				hypothetical protein
KPHNEHLD_00926	CDS	636				hypothetical protein
KPHNEHLD_00927	CDS	1881	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
KPHNEHLD_00928	CDS	975				hypothetical protein
KPHNEHLD_00929	CDS	942	osmX		COG1732	Osmoprotectant-binding protein OsmX
KPHNEHLD_00930	CDS	801				hypothetical protein
KPHNEHLD_00931	CDS	768	opuBB_1		COG1174	Choline transport system permease protein OpuBB
KPHNEHLD_00932	CDS	1104	osmV_1	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
KPHNEHLD_00933	CDS	1083	ycdX	3.1.3.-		phosphatase YcdX
KPHNEHLD_00934	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
KPHNEHLD_00935	CDS	825				hypothetical protein
KPHNEHLD_00936	CDS	1077	ychF		COG0012	Ribosome-binding ATPase YchF
KPHNEHLD_00937	CDS	831	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
KPHNEHLD_00938	CDS	693				hypothetical protein
KPHNEHLD_00939	CDS	342				hypothetical protein
KPHNEHLD_00940	CDS	2085				hypothetical protein
KPHNEHLD_00941	CDS	1254		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
KPHNEHLD_00942	tRNA	73				tRNA-Arg(ccg)
KPHNEHLD_00943	CDS	1605	argS	6.1.1.19		Arginine--tRNA ligase
KPHNEHLD_00944	CDS	1272	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KPHNEHLD_00945	CDS	1323	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KPHNEHLD_00946	CDS	1380	thrC	4.2.3.1	COG0498	Threonine synthase
KPHNEHLD_00947	CDS	438				hypothetical protein
KPHNEHLD_00948	CDS	468				hypothetical protein
KPHNEHLD_00949	CDS	621	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
KPHNEHLD_00950	CDS	1668	rho	3.6.4.-		Transcription termination factor Rho
KPHNEHLD_00951	CDS	207	rpmE		COG0254	50S ribosomal protein L31
KPHNEHLD_00952	CDS	1023				hypothetical protein
KPHNEHLD_00953	CDS	1065	prfA		COG0216	Peptide chain release factor 1
KPHNEHLD_00954	CDS	924	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
KPHNEHLD_00955	CDS	624	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KPHNEHLD_00956	CDS	192				hypothetical protein
KPHNEHLD_00957	CDS	1500				hypothetical protein
KPHNEHLD_00958	CDS	567				hypothetical protein
KPHNEHLD_00959	CDS	534	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
KPHNEHLD_00960	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KPHNEHLD_00961	CDS	1173	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
KPHNEHLD_00962	CDS	387				hypothetical protein
KPHNEHLD_00963	CDS	447				hypothetical protein
KPHNEHLD_00964	CDS	771	atpB		COG0356	ATP synthase subunit a
KPHNEHLD_00965	CDS	228	atpH_1			ATP synthase subunit c
KPHNEHLD_00966	CDS	693	atpF			ATP synthase subunit b
KPHNEHLD_00967	CDS	528	atpH_2			ATP synthase subunit delta
KPHNEHLD_00968	CDS	1632	atpA	7.1.2.2		ATP synthase subunit alpha
KPHNEHLD_00969	CDS	999	atpG			ATP synthase gamma chain
KPHNEHLD_00970	CDS	1452	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
KPHNEHLD_00971	CDS	402	atpC			ATP synthase epsilon chain
KPHNEHLD_00972	CDS	972				hypothetical protein
KPHNEHLD_00973	CDS	888				hypothetical protein
KPHNEHLD_00974	CDS	846				hypothetical protein
KPHNEHLD_00975	CDS	993	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
KPHNEHLD_00976	CDS	2007				hypothetical protein
KPHNEHLD_00977	CDS	762			COG1136	putative ABC transporter ATP-binding protein
KPHNEHLD_00978	CDS	537				hypothetical protein
KPHNEHLD_00979	CDS	1551	ppx	3.6.1.11	COG0248	Exopolyphosphatase
KPHNEHLD_00980	CDS	888				hypothetical protein
KPHNEHLD_00981	CDS	699				hypothetical protein
KPHNEHLD_00982	CDS	585				hypothetical protein
KPHNEHLD_00983	CDS	1575				hypothetical protein
KPHNEHLD_00984	CDS	216				hypothetical protein
KPHNEHLD_00985	CDS	264				hypothetical protein
KPHNEHLD_00986	CDS	792		3.6.-.-	COG1703	putative GTPase
KPHNEHLD_00987	CDS	786	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
KPHNEHLD_00988	CDS	894				hypothetical protein
KPHNEHLD_00989	CDS	2544	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
KPHNEHLD_00990	CDS	582	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
KPHNEHLD_00991	CDS	1680	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
KPHNEHLD_00992	CDS	870	glpG_1	3.4.21.105		Rhomboid protease GlpG
KPHNEHLD_00993	CDS	471				hypothetical protein
KPHNEHLD_00994	CDS	1635				hypothetical protein
KPHNEHLD_00995	CDS	447				hypothetical protein
KPHNEHLD_00996	CDS	972	galT_1	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
KPHNEHLD_00997	CDS	747				hypothetical protein
KPHNEHLD_00998	CDS	501				hypothetical protein
KPHNEHLD_00999	CDS	888	xerD_1		COG4974	Tyrosine recombinase XerD
KPHNEHLD_01000	CDS	291				hypothetical protein
KPHNEHLD_01001	CDS	273				hypothetical protein
KPHNEHLD_01002	CDS	180				hypothetical protein
KPHNEHLD_01003	CDS	621				hypothetical protein
KPHNEHLD_01004	CDS	975				IS481 family transposase ISMysp6
KPHNEHLD_01005	CDS	303				hypothetical protein
KPHNEHLD_01006	CDS	654				hypothetical protein
KPHNEHLD_01007	CDS	408				hypothetical protein
KPHNEHLD_01008	CDS	366				hypothetical protein
KPHNEHLD_01009	CDS	354				hypothetical protein
KPHNEHLD_01010	CDS	606				hypothetical protein
KPHNEHLD_01011	CDS	1113	iscS_1	2.8.1.7	COG1104	IscS-like cysteine desulfurase
KPHNEHLD_01012	CDS	1032	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
KPHNEHLD_01013	CDS	1770				hypothetical protein
KPHNEHLD_01014	CDS	891				hypothetical protein
KPHNEHLD_01015	CDS	1044				hypothetical protein
KPHNEHLD_01016	CDS	1290				hypothetical protein
KPHNEHLD_01017	CDS	2265	ligA	6.5.1.2	COG0272	DNA ligase A
KPHNEHLD_01018	CDS	1146	ybjJ			Inner membrane protein YbjJ
KPHNEHLD_01019	CDS	603				hypothetical protein
KPHNEHLD_01020	CDS	2283	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
KPHNEHLD_01021	CDS	1446	stp_1			Multidrug resistance protein Stp
KPHNEHLD_01022	CDS	576				hypothetical protein
KPHNEHLD_01023	CDS	1587				hypothetical protein
KPHNEHLD_01024	CDS	408				hypothetical protein
KPHNEHLD_01025	CDS	636				hypothetical protein
KPHNEHLD_01026	CDS	768		3.1.1.23		Thermostable monoacylglycerol lipase
KPHNEHLD_01027	CDS	2250				hypothetical protein
KPHNEHLD_01028	CDS	303	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
KPHNEHLD_01029	CDS	1473	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KPHNEHLD_01030	CDS	1521	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KPHNEHLD_01031	CDS	930				hypothetical protein
KPHNEHLD_01032	CDS	372				hypothetical protein
KPHNEHLD_01033	CDS	813				hypothetical protein
KPHNEHLD_01034	CDS	981	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KPHNEHLD_01035	CDS	891				hypothetical protein
KPHNEHLD_01036	CDS	1008	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KPHNEHLD_01037	CDS	516				hypothetical protein
KPHNEHLD_01038	CDS	426				hypothetical protein
KPHNEHLD_01039	CDS	1734	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KPHNEHLD_01040	tRNA	92				tRNA-Thr(cgt)
KPHNEHLD_01041	CDS	543	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
KPHNEHLD_01042	CDS	1314	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
KPHNEHLD_01043	CDS	606				hypothetical protein
KPHNEHLD_01044	CDS	1179	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
KPHNEHLD_01045	CDS	1206	aspC1	2.6.1.1	COG0436	Aspartate aminotransferase
KPHNEHLD_01046	CDS	2070				hypothetical protein
KPHNEHLD_01047	CDS	1569	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
KPHNEHLD_01048	CDS	1194				hypothetical protein
KPHNEHLD_01049	CDS	1152				hypothetical protein
KPHNEHLD_01050	CDS	618				hypothetical protein
KPHNEHLD_01051	CDS	411				hypothetical protein
KPHNEHLD_01052	CDS	366				hypothetical protein
KPHNEHLD_01053	CDS	363				hypothetical protein
KPHNEHLD_01054	CDS	447				hypothetical protein
KPHNEHLD_01055	CDS	1455				hypothetical protein
KPHNEHLD_01056	CDS	360				hypothetical protein
KPHNEHLD_01057	CDS	1641				hypothetical protein
KPHNEHLD_01058	CDS	594	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
KPHNEHLD_01059	CDS	1404	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
KPHNEHLD_01060	CDS	678				hypothetical protein
KPHNEHLD_01061	CDS	2766				hypothetical protein
KPHNEHLD_01062	CDS	903	fgd_4	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
KPHNEHLD_01063	CDS	594				hypothetical protein
KPHNEHLD_01064	CDS	1428				hypothetical protein
KPHNEHLD_01065	CDS	864	baeE		COG0331	Polyketide biosynthesis protein BaeE
KPHNEHLD_01066	CDS	600				hypothetical protein
KPHNEHLD_01067	CDS	2487				hypothetical protein
KPHNEHLD_01068	CDS	1179	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
KPHNEHLD_01069	CDS	696	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KPHNEHLD_01070	CDS	918				hypothetical protein
KPHNEHLD_01071	CDS	246	acpM		COG0236	Meromycolate extension acyl carrier protein
KPHNEHLD_01072	CDS	735	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KPHNEHLD_01073	CDS	1224	fabF_2	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
KPHNEHLD_01074	CDS	1137				hypothetical protein
KPHNEHLD_01075	CDS	885	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
KPHNEHLD_01076	CDS	1362		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
KPHNEHLD_01077	CDS	471	greA		COG0782	Transcription elongation factor GreA
KPHNEHLD_01078	CDS	459				hypothetical protein
KPHNEHLD_01079	CDS	981	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KPHNEHLD_01080	CDS	915	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
KPHNEHLD_01081	CDS	1623	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
KPHNEHLD_01082	CDS	537				hypothetical protein
KPHNEHLD_01083	CDS	657				hypothetical protein
KPHNEHLD_01084	CDS	1416	gltX_2	6.1.1.17	COG0008	Glutamate--tRNA ligase
KPHNEHLD_01085	CDS	612				hypothetical protein
KPHNEHLD_01086	CDS	573				hypothetical protein
KPHNEHLD_01087	CDS	1215				hypothetical protein
KPHNEHLD_01088	CDS	1326			COG2239	Magnesium transporter MgtE
KPHNEHLD_01089	CDS	543				hypothetical protein
KPHNEHLD_01090	tRNA	76				tRNA-Glu(ctc)
KPHNEHLD_01091	tRNA	75				tRNA-Gln(ctg)
KPHNEHLD_01092	CDS	657	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
KPHNEHLD_01093	CDS	840	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
KPHNEHLD_01094	CDS	1488		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KPHNEHLD_01095	CDS	198				hypothetical protein
KPHNEHLD_01096	CDS	1251				hypothetical protein
KPHNEHLD_01097	CDS	822	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
KPHNEHLD_01098	CDS	1269				hypothetical protein
KPHNEHLD_01099	CDS	846	ssuD_2	1.14.14.5		Alkanesulfonate monooxygenase
KPHNEHLD_01100	CDS	546				hypothetical protein
KPHNEHLD_01101	CDS	633	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
KPHNEHLD_01102	CDS	1638	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
KPHNEHLD_01103	CDS	555				hypothetical protein
KPHNEHLD_01104	CDS	672				hypothetical protein
KPHNEHLD_01105	CDS	942	ssuD_3	1.14.14.5		Alkanesulfonate monooxygenase
KPHNEHLD_01106	CDS	783	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
KPHNEHLD_01107	CDS	336				hypothetical protein
KPHNEHLD_01108	CDS	786	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KPHNEHLD_01109	CDS	1146	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
KPHNEHLD_01110	CDS	723				hypothetical protein
KPHNEHLD_01111	CDS	864				hypothetical protein
KPHNEHLD_01112	CDS	855	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
KPHNEHLD_01113	CDS	789				hypothetical protein
KPHNEHLD_01114	CDS	1200				hypothetical protein
KPHNEHLD_01115	CDS	519				hypothetical protein
KPHNEHLD_01116	CDS	381	dksA_1			RNA polymerase-binding transcription factor DksA
KPHNEHLD_01117	CDS	273				hypothetical protein
KPHNEHLD_01118	CDS	1452	geoB_1	1.2.1.86		Geranial dehydrogenase
KPHNEHLD_01119	CDS	1071		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
KPHNEHLD_01120	CDS	1134				hypothetical protein
KPHNEHLD_01121	CDS	558				hypothetical protein
KPHNEHLD_01122	CDS	3096				hypothetical protein
KPHNEHLD_01123	CDS	1137				hypothetical protein
KPHNEHLD_01124	CDS	531				hypothetical protein
KPHNEHLD_01125	CDS	438				hypothetical protein
KPHNEHLD_01126	CDS	1197				hypothetical protein
KPHNEHLD_01127	CDS	1830			COG1132	putative ABC transporter ATP-binding protein
KPHNEHLD_01128	CDS	912	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
KPHNEHLD_01129	CDS	1419				hypothetical protein
KPHNEHLD_01130	CDS	954				hypothetical protein
KPHNEHLD_01131	CDS	765				hypothetical protein
KPHNEHLD_01132	CDS	621				hypothetical protein
KPHNEHLD_01133	CDS	438	petE_1			Plastocyanin
KPHNEHLD_01134	CDS	1152	argA	2.3.1.1		Amino-acid acetyltransferase
KPHNEHLD_01135	CDS	1194		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
KPHNEHLD_01136	CDS	783	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KPHNEHLD_01137	CDS	462		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
KPHNEHLD_01138	CDS	1200				hypothetical protein
KPHNEHLD_01139	CDS	462				hypothetical protein
KPHNEHLD_01140	CDS	501				hypothetical protein
KPHNEHLD_01141	CDS	342	glnB_3		COG0347	Nitrogen regulatory protein P-II
KPHNEHLD_01142	CDS	1005				hypothetical protein
KPHNEHLD_01143	CDS	933				hypothetical protein
KPHNEHLD_01144	CDS	624	mtfA		COG3228	Protein MtfA
KPHNEHLD_01145	CDS	765	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
KPHNEHLD_01146	CDS	762	caiD_2	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
KPHNEHLD_01147	CDS	927		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
KPHNEHLD_01148	CDS	786		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
KPHNEHLD_01149	CDS	474				hypothetical protein
KPHNEHLD_01150	CDS	1110		1.6.5.11	COG2070	NADH:quinone reductase
KPHNEHLD_01151	CDS	1188		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
KPHNEHLD_01152	CDS	1080	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
KPHNEHLD_01153	tRNA	89				tRNA-Ala(cgc)
KPHNEHLD_01154	CDS	2184				hypothetical protein
KPHNEHLD_01155	CDS	651				hypothetical protein
KPHNEHLD_01156	CDS	447				hypothetical protein
KPHNEHLD_01157	CDS	1239		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
KPHNEHLD_01158	CDS	1143				hypothetical protein
KPHNEHLD_01159	CDS	1074	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
KPHNEHLD_01160	CDS	1362	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
KPHNEHLD_01161	CDS	1254				hypothetical protein
KPHNEHLD_01162	CDS	417				hypothetical protein
KPHNEHLD_01163	CDS	849			COG2141	putative protein
KPHNEHLD_01164	CDS	351				hypothetical protein
KPHNEHLD_01165	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
KPHNEHLD_01166	CDS	1236				hypothetical protein
KPHNEHLD_01167	CDS	1263	bcr			Bicyclomycin resistance protein
KPHNEHLD_01168	CDS	1221	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
KPHNEHLD_01169	CDS	603		3.1.-.-	COG1011	Phosphatase
KPHNEHLD_01170	CDS	498	yncA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
KPHNEHLD_01171	CDS	1002			COG2141	putative protein
KPHNEHLD_01172	CDS	1320				hypothetical protein
KPHNEHLD_01173	CDS	1632	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
KPHNEHLD_01174	CDS	312	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
KPHNEHLD_01175	CDS	273				hypothetical protein
KPHNEHLD_01176	CDS	2307	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
KPHNEHLD_01177	CDS	834	dnrC	2.1.1.288		Aklanonic acid methyltransferase DnrC
KPHNEHLD_01178	CDS	393				hypothetical protein
KPHNEHLD_01179	CDS	1815	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
KPHNEHLD_01180	CDS	201				hypothetical protein
KPHNEHLD_01181	CDS	672				hypothetical protein
KPHNEHLD_01182	CDS	1236	smtB_3	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
KPHNEHLD_01183	CDS	1179				hypothetical protein
KPHNEHLD_01184	CDS	495				hypothetical protein
KPHNEHLD_01185	CDS	1659		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
KPHNEHLD_01186	tRNA	86				tRNA-Arg(gcg)
KPHNEHLD_01187	CDS	2178	glnA	6.3.1.2		Glutamine synthetase
KPHNEHLD_01188	CDS	1200		1.14.15.28		Steroid C26-monooxygenase
KPHNEHLD_01189	CDS	960	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
KPHNEHLD_01190	CDS	1500				hypothetical protein
KPHNEHLD_01191	CDS	615				hypothetical protein
KPHNEHLD_01192	CDS	168				hypothetical protein
KPHNEHLD_01193	CDS	1815	novN_1	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
KPHNEHLD_01194	CDS	1842				hypothetical protein
KPHNEHLD_01195	CDS	1182		1.3.99.-		Acyl-CoA dehydrogenase FadE26
KPHNEHLD_01196	CDS	1128		1.3.99.-		Acyl-CoA dehydrogenase FadE27
KPHNEHLD_01197	CDS	1416				hypothetical protein
KPHNEHLD_01198	CDS	2112				hypothetical protein
KPHNEHLD_01199	CDS	729	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
KPHNEHLD_01200	CDS	726	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KPHNEHLD_01201	CDS	390				hypothetical protein
KPHNEHLD_01202	CDS	378				hypothetical protein
KPHNEHLD_01203	CDS	816	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KPHNEHLD_01204	CDS	1635		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
KPHNEHLD_01205	CDS	1530		2.3.1.20		Putative diacyglycerol O-acyltransferase
KPHNEHLD_01206	CDS	1230		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
KPHNEHLD_01207	CDS	591	kstR			HTH-type transcriptional repressor KstR
KPHNEHLD_01208	CDS	384				hypothetical protein
KPHNEHLD_01209	CDS	741				hypothetical protein
KPHNEHLD_01210	CDS	1548		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KPHNEHLD_01211	CDS	1080	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
KPHNEHLD_01212	CDS	231				hypothetical protein
KPHNEHLD_01213	CDS	384				hypothetical protein
KPHNEHLD_01214	CDS	498				hypothetical protein
KPHNEHLD_01215	CDS	537				hypothetical protein
KPHNEHLD_01216	CDS	630				hypothetical protein
KPHNEHLD_01217	CDS	1059				hypothetical protein
KPHNEHLD_01218	CDS	1170				hypothetical protein
KPHNEHLD_01219	CDS	939				hypothetical protein
KPHNEHLD_01220	CDS	1050	kshA_1	1.14.15.30		3-ketosteroid-9-alpha-monooxygenase, oxygenase component
KPHNEHLD_01221	CDS	867				hypothetical protein
KPHNEHLD_01222	CDS	1794				hypothetical protein
KPHNEHLD_01223	CDS	1053		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
KPHNEHLD_01224	CDS	858	drrB_1			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
KPHNEHLD_01225	CDS	984	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
KPHNEHLD_01226	CDS	1080	bioB	2.8.1.6	COG0502	Biotin synthase
KPHNEHLD_01227	CDS	183				hypothetical protein
KPHNEHLD_01228	CDS	825				hypothetical protein
KPHNEHLD_01229	CDS	1101	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
KPHNEHLD_01230	CDS	915	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
KPHNEHLD_01231	CDS	1281				hypothetical protein
KPHNEHLD_01232	CDS	1536	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
KPHNEHLD_01233	CDS	762	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KPHNEHLD_01234	CDS	873				hypothetical protein
KPHNEHLD_01235	CDS	690				hypothetical protein
KPHNEHLD_01236	CDS	165	rpmG2		COG0267	50S ribosomal protein L33 2
KPHNEHLD_01237	CDS	1677	ycnJ		COG1276	Copper transport protein YcnJ
KPHNEHLD_01238	CDS	1320				hypothetical protein
KPHNEHLD_01239	CDS	591				hypothetical protein
KPHNEHLD_01240	CDS	258				hypothetical protein
KPHNEHLD_01241	CDS	312	hup		COG0776	DNA-binding protein HU 
KPHNEHLD_01242	CDS	1170		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
KPHNEHLD_01243	CDS	753	mshB_2	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
KPHNEHLD_01244	CDS	597	fbiD	2.7.7.68		Phosphoenolpyruvate guanylyltransferase
KPHNEHLD_01245	CDS	1014	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
KPHNEHLD_01246	CDS	2004				hypothetical protein
KPHNEHLD_01247	CDS	1275				hypothetical protein
KPHNEHLD_01248	CDS	201				hypothetical protein
KPHNEHLD_01249	CDS	2667				hypothetical protein
KPHNEHLD_01250	CDS	309			COG4274	Glutamine synthetase and cystathionine beta-lyase binding protein
KPHNEHLD_01251	CDS	450				hypothetical protein
KPHNEHLD_01252	CDS	231				hypothetical protein
KPHNEHLD_01253	CDS	522				hypothetical protein
KPHNEHLD_01254	CDS	1536	phoD_2	3.1.3.1	COG3540	Alkaline phosphatase D
KPHNEHLD_01255	CDS	705	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KPHNEHLD_01256	CDS	1131				hypothetical protein
KPHNEHLD_01257	CDS	858	ptlF_1	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
KPHNEHLD_01258	CDS	1254				hypothetical protein
KPHNEHLD_01259	CDS	468				hypothetical protein
KPHNEHLD_01260	CDS	1164				hypothetical protein
KPHNEHLD_01261	CDS	339				hypothetical protein
KPHNEHLD_01262	CDS	417				hypothetical protein
KPHNEHLD_01263	CDS	747				hypothetical protein
KPHNEHLD_01264	CDS	1746	dinB_1	2.7.7.7		DNA polymerase IV
